# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-06-19 15:04:09 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14166000 WILLAMETTE RIVER AT HARRISBURG, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14166000
#            TS   parameter     statistic     Description
#        113842       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	113842_00060_00003	113842_00060_00003_cd
USGS	14166000	1958-01-14	25200	A
USGS	14166000	1958-01-15	24400	A
USGS	14166000	1958-01-16	25300	A
USGS	14166000	1958-01-17	29700	A
USGS	14166000	1958-01-18	35300	A
USGS	14166000	1958-01-19	29100	A
USGS	14166000	1958-01-20	25500	A
USGS	14166000	1958-01-21	24000	A
USGS	14166000	1958-01-22	21300	A
USGS	14166000	1958-01-23	18000	A
USGS	14166000	1958-01-24	19300	A
USGS	14166000	1958-01-25	22000	A
USGS	14166000	1958-01-26	20900	A
USGS	14166000	1958-01-27	20500	A
USGS	14166000	1958-01-28	22100	A
USGS	14166000	1958-01-29	30800	A
USGS	14166000	1958-01-30	51000	A
USGS	14166000	1958-01-31	41700	A
USGS	14166000	1958-02-01	36300	A
USGS	14166000	1958-02-02	36500	A
USGS	14166000	1958-02-03	33200	A
USGS	14166000	1958-02-04	28300	A
USGS	14166000	1958-02-05	23500	A
USGS	14166000	1958-02-06	21600	A
USGS	14166000	1958-02-07	18000	A
USGS	14166000	1958-02-08	16300	A
USGS	14166000	1958-02-09	14900	A
USGS	14166000	1958-02-10	18200	A
USGS	14166000	1958-02-11	20900	A
USGS	14166000	1958-02-12	22600	A
USGS	14166000	1958-02-13	28800	A
USGS	14166000	1958-02-14	29400	A
USGS	14166000	1958-02-15	39700	A
USGS	14166000	1958-02-16	79200	A
USGS	14166000	1958-02-17	59700	A
USGS	14166000	1958-02-18	41800	A
USGS	14166000	1958-02-19	40900	A
USGS	14166000	1958-02-20	40400	A
USGS	14166000	1958-02-21	39100	A
USGS	14166000	1958-02-22	35500	A
USGS	14166000	1958-02-23	33800	A
USGS	14166000	1958-02-24	33000	A
USGS	14166000	1958-02-25	37400	A
USGS	14166000	1958-02-26	41900	A
USGS	14166000	1958-02-27	42300	A
USGS	14166000	1958-02-28	35600	A
USGS	14166000	1958-03-01	31200	A
USGS	14166000	1958-03-02	27600	A
USGS	14166000	1958-03-03	22800	A
USGS	14166000	1958-03-04	14700	A
USGS	14166000	1958-03-05	12700	A
USGS	14166000	1958-03-06	12100	A
USGS	14166000	1958-03-07	10900	A
USGS	14166000	1958-03-08	10900	A
USGS	14166000	1958-03-09	11100	A
USGS	14166000	1958-03-10	10700	A
USGS	14166000	1958-03-11	10600	A
USGS	14166000	1958-03-12	10300	A
USGS	14166000	1958-03-13	10000	A
USGS	14166000	1958-03-14	9320	A
USGS	14166000	1958-03-15	8620	A
USGS	14166000	1958-03-16	8200	A
USGS	14166000	1958-03-17	8020	A
USGS	14166000	1958-03-18	7920	A
USGS	14166000	1958-03-19	7700	A
USGS	14166000	1958-03-20	7640	A
USGS	14166000	1958-03-21	8060	A
USGS	14166000	1958-03-22	8340	A
USGS	14166000	1958-03-23	8270	A
USGS	14166000	1958-03-24	8720	A
USGS	14166000	1958-03-25	8720	A
USGS	14166000	1958-03-26	9530	A
USGS	14166000	1958-03-27	9220	A
USGS	14166000	1958-03-28	8760	A
USGS	14166000	1958-03-29	8380	A
USGS	14166000	1958-03-30	8410	A
USGS	14166000	1958-03-31	7990	A
USGS	14166000	1958-04-01	8380	A
USGS	14166000	1958-04-02	8520	A
USGS	14166000	1958-04-03	8060	A
USGS	14166000	1958-04-04	7700	A
USGS	14166000	1958-04-05	7280	A
USGS	14166000	1958-04-06	6820	A
USGS	14166000	1958-04-07	6920	A
USGS	14166000	1958-04-08	6880	A
USGS	14166000	1958-04-09	6780	A
USGS	14166000	1958-04-10	6920	A
USGS	14166000	1958-04-11	7310	A
USGS	14166000	1958-04-12	7250	A
USGS	14166000	1958-04-13	7220	A
USGS	14166000	1958-04-14	7310	A
USGS	14166000	1958-04-15	7280	A
USGS	14166000	1958-04-16	7490	A
USGS	14166000	1958-04-17	8760	A
USGS	14166000	1958-04-18	16500	A
USGS	14166000	1958-04-19	15800	A
USGS	14166000	1958-04-20	17900	A
USGS	14166000	1958-04-21	26400	A
USGS	14166000	1958-04-22	27800	A
USGS	14166000	1958-04-23	30800	A
USGS	14166000	1958-04-24	30000	A
USGS	14166000	1958-04-25	23300	A
USGS	14166000	1958-04-26	19800	A
USGS	14166000	1958-04-27	17900	A
USGS	14166000	1958-04-28	15700	A
USGS	14166000	1958-04-29	14000	A
USGS	14166000	1958-04-30	12800	A
USGS	14166000	1958-05-01	12700	A
USGS	14166000	1958-05-02	11600	A
USGS	14166000	1958-05-03	10900	A
USGS	14166000	1958-05-04	10500	A
USGS	14166000	1958-05-05	10200	A
USGS	14166000	1958-05-06	10300	A
USGS	14166000	1958-05-07	10600	A
USGS	14166000	1958-05-08	10300	A
USGS	14166000	1958-05-09	10600	A
USGS	14166000	1958-05-10	10800	A
USGS	14166000	1958-05-11	11200	A
USGS	14166000	1958-05-12	11000	A
USGS	14166000	1958-05-13	10800	A
USGS	14166000	1958-05-14	10300	A
USGS	14166000	1958-05-15	9450	A
USGS	14166000	1958-05-16	8980	A
USGS	14166000	1958-05-17	8690	A
USGS	14166000	1958-05-18	8910	A
USGS	14166000	1958-05-19	9270	A
USGS	14166000	1958-05-20	9340	A
USGS	14166000	1958-05-21	8980	A
USGS	14166000	1958-05-22	8690	A
USGS	14166000	1958-05-23	9340	A
USGS	14166000	1958-05-24	9270	A
USGS	14166000	1958-05-25	9160	A
USGS	14166000	1958-05-26	8620	A
USGS	14166000	1958-05-27	8620	A
USGS	14166000	1958-05-28	8510	A
USGS	14166000	1958-05-29	8040	A
USGS	14166000	1958-05-30	7650	A
USGS	14166000	1958-05-31	7180	A
USGS	14166000	1958-06-01	7860	A
USGS	14166000	1958-06-02	8040	A
USGS	14166000	1958-06-03	8440	A
USGS	14166000	1958-06-04	9590	A
USGS	14166000	1958-06-05	11100	A
USGS	14166000	1958-06-06	10800	A
USGS	14166000	1958-06-07	13200	A
USGS	14166000	1958-06-08	13400	A
USGS	14166000	1958-06-09	14200	A
USGS	14166000	1958-06-10	16300	A
USGS	14166000	1958-06-11	14600	A
USGS	14166000	1958-06-12	12200	A
USGS	14166000	1958-06-13	10700	A
USGS	14166000	1958-06-14	9700	A
USGS	14166000	1958-06-15	8760	A
USGS	14166000	1958-06-16	8690	A
USGS	14166000	1958-06-17	8150	A
USGS	14166000	1958-06-18	7320	A
USGS	14166000	1958-06-19	6720	A
USGS	14166000	1958-06-20	6580	A
USGS	14166000	1958-06-21	7000	A
USGS	14166000	1958-06-22	7000	A
USGS	14166000	1958-06-23	7040	A
USGS	14166000	1958-06-24	7500	A
USGS	14166000	1958-06-25	8800	A
USGS	14166000	1958-06-26	8120	A
USGS	14166000	1958-06-27	7320	A
USGS	14166000	1958-06-28	7180	A
USGS	14166000	1958-06-29	7040	A
USGS	14166000	1958-06-30	6820	A
USGS	14166000	1958-07-01	6860	A
USGS	14166000	1958-07-02	6620	A
USGS	14166000	1958-07-03	6210	A
USGS	14166000	1958-07-04	5850	A
USGS	14166000	1958-07-05	5600	A
USGS	14166000	1958-07-06	5470	A
USGS	14166000	1958-07-07	5440	A
USGS	14166000	1958-07-08	5440	A
USGS	14166000	1958-07-09	4930	A
USGS	14166000	1958-07-10	4660	A
USGS	14166000	1958-07-11	4520	A
USGS	14166000	1958-07-12	4630	A
USGS	14166000	1958-07-13	4400	A
USGS	14166000	1958-07-14	4380	A
USGS	14166000	1958-07-15	4430	A
USGS	14166000	1958-07-16	4550	A
USGS	14166000	1958-07-17	4660	A
USGS	14166000	1958-07-18	4780	A
USGS	14166000	1958-07-19	4660	A
USGS	14166000	1958-07-20	4630	A
USGS	14166000	1958-07-21	4750	A
USGS	14166000	1958-07-22	4600	A
USGS	14166000	1958-07-23	4490	A
USGS	14166000	1958-07-24	4490	A
USGS	14166000	1958-07-25	4580	A
USGS	14166000	1958-07-26	4580	A
USGS	14166000	1958-07-27	4400	A
USGS	14166000	1958-07-28	4460	A
USGS	14166000	1958-07-29	4550	A
USGS	14166000	1958-07-30	4490	A
USGS	14166000	1958-07-31	4550	A
USGS	14166000	1958-08-01	4520	A
USGS	14166000	1958-08-02	4550	A
USGS	14166000	1958-08-03	4550	A
USGS	14166000	1958-08-04	4550	A
USGS	14166000	1958-08-05	4550	A
USGS	14166000	1958-08-06	4430	A
USGS	14166000	1958-08-07	4520	A
USGS	14166000	1958-08-08	4550	A
USGS	14166000	1958-08-09	4550	A
USGS	14166000	1958-08-10	4520	A
USGS	14166000	1958-08-11	4460	A
USGS	14166000	1958-08-12	4460	A
USGS	14166000	1958-08-13	4480	A
USGS	14166000	1958-08-14	4460	A
USGS	14166000	1958-08-15	4320	A
USGS	14166000	1958-08-16	4380	A
USGS	14166000	1958-08-17	4400	A
USGS	14166000	1958-08-18	4260	A
USGS	14166000	1958-08-19	4260	A
USGS	14166000	1958-08-20	4260	A
USGS	14166000	1958-08-21	4240	A
USGS	14166000	1958-08-22	4210	A
USGS	14166000	1958-08-23	4400	A
USGS	14166000	1958-08-24	4430	A
USGS	14166000	1958-08-25	4320	A
USGS	14166000	1958-08-26	4400	A
USGS	14166000	1958-08-27	4580	A
USGS	14166000	1958-08-28	4600	A
USGS	14166000	1958-08-29	4660	A
USGS	14166000	1958-08-30	4900	A
USGS	14166000	1958-08-31	4750	A
USGS	14166000	1958-09-01	4630	A
USGS	14166000	1958-09-02	4580	A
USGS	14166000	1958-09-03	4580	A
USGS	14166000	1958-09-04	4630	A
USGS	14166000	1958-09-05	4520	A
USGS	14166000	1958-09-06	4240	A
USGS	14166000	1958-09-07	4430	A
USGS	14166000	1958-09-08	4430	A
USGS	14166000	1958-09-09	4520	A
USGS	14166000	1958-09-10	4380	A
USGS	14166000	1958-09-11	4550	A
USGS	14166000	1958-09-12	4900	A
USGS	14166000	1958-09-13	5470	A
USGS	14166000	1958-09-14	5790	A
USGS	14166000	1958-09-15	5500	A
USGS	14166000	1958-09-16	5540	A
USGS	14166000	1958-09-17	5350	A
USGS	14166000	1958-09-18	5290	A
USGS	14166000	1958-09-19	5380	A
USGS	14166000	1958-09-20	5410	A
USGS	14166000	1958-09-21	5260	A
USGS	14166000	1958-09-22	5440	A
USGS	14166000	1958-09-23	5290	A
USGS	14166000	1958-09-24	5350	A
USGS	14166000	1958-09-25	5260	A
USGS	14166000	1958-09-26	5260	A
USGS	14166000	1958-09-27	5140	A
USGS	14166000	1958-09-28	4990	A
USGS	14166000	1958-09-29	5230	A
USGS	14166000	1958-09-30	5050	A
USGS	14166000	1958-10-01	5050	A
USGS	14166000	1958-10-02	4990	A
USGS	14166000	1958-10-03	5020	A
USGS	14166000	1958-10-04	4930	A
USGS	14166000	1958-10-05	4930	A
USGS	14166000	1958-10-06	5080	A
USGS	14166000	1958-10-07	4930	A
USGS	14166000	1958-10-08	4900	A
USGS	14166000	1958-10-09	5170	A
USGS	14166000	1958-10-10	5020	A
USGS	14166000	1958-10-11	4520	A
USGS	14166000	1958-10-12	4320	A
USGS	14166000	1958-10-13	4380	A
USGS	14166000	1958-10-14	4350	A
USGS	14166000	1958-10-15	4580	A
USGS	14166000	1958-10-16	4660	A
USGS	14166000	1958-10-17	4660	A
USGS	14166000	1958-10-18	4720	A
USGS	14166000	1958-10-19	4990	A
USGS	14166000	1958-10-20	7500	A
USGS	14166000	1958-10-21	6410	A
USGS	14166000	1958-10-22	5570	A
USGS	14166000	1958-10-23	5470	A
USGS	14166000	1958-10-24	5470	A
USGS	14166000	1958-10-25	5080	A
USGS	14166000	1958-10-26	5050	A
USGS	14166000	1958-10-27	5200	A
USGS	14166000	1958-10-28	5050	A
USGS	14166000	1958-10-29	5050	A
USGS	14166000	1958-10-30	5020	A
USGS	14166000	1958-10-31	4990	A
USGS	14166000	1958-11-01	4750	A
USGS	14166000	1958-11-02	4070	A
USGS	14166000	1958-11-03	4460	A
USGS	14166000	1958-11-04	5320	A
USGS	14166000	1958-11-05	6340	A
USGS	14166000	1958-11-06	6650	A
USGS	14166000	1958-11-07	13000	A
USGS	14166000	1958-11-08	12500	A
USGS	14166000	1958-11-09	16600	A
USGS	14166000	1958-11-10	14900	A
USGS	14166000	1958-11-11	14300	A
USGS	14166000	1958-11-12	14600	A
USGS	14166000	1958-11-13	21000	A
USGS	14166000	1958-11-14	30600	A
USGS	14166000	1958-11-15	25400	A
USGS	14166000	1958-11-16	21400	A
USGS	14166000	1958-11-17	18700	A
USGS	14166000	1958-11-18	13400	A
USGS	14166000	1958-11-19	27600	A
USGS	14166000	1958-11-20	51800	A
USGS	14166000	1958-11-21	41500	A
USGS	14166000	1958-11-22	31000	A
USGS	14166000	1958-11-23	24700	A
USGS	14166000	1958-11-24	20700	A
USGS	14166000	1958-11-25	18000	A
USGS	14166000	1958-11-26	14000	A
USGS	14166000	1958-11-27	12100	A
USGS	14166000	1958-11-28	10700	A
USGS	14166000	1958-11-29	9950	A
USGS	14166000	1958-11-30	9200	A
USGS	14166000	1958-12-01	8940	A
USGS	14166000	1958-12-02	9520	A
USGS	14166000	1958-12-03	9920	A
USGS	14166000	1958-12-04	10500	A
USGS	14166000	1958-12-05	9450	A
USGS	14166000	1958-12-06	8730	A
USGS	14166000	1958-12-07	8840	A
USGS	14166000	1958-12-08	12100	A
USGS	14166000	1958-12-09	12500	A
USGS	14166000	1958-12-10	15200	A
USGS	14166000	1958-12-11	19300	A
USGS	14166000	1958-12-12	31600	A
USGS	14166000	1958-12-13	26000	A
USGS	14166000	1958-12-14	22100	A
USGS	14166000	1958-12-15	19500	A
USGS	14166000	1958-12-16	19000	A
USGS	14166000	1958-12-17	16100	A
USGS	14166000	1958-12-18	13400	A
USGS	14166000	1958-12-19	12300	A
USGS	14166000	1958-12-20	11600	A
USGS	14166000	1958-12-21	11300	A
USGS	14166000	1958-12-22	11100	A
USGS	14166000	1958-12-23	9200	A
USGS	14166000	1958-12-24	8400	A
USGS	14166000	1958-12-25	8620	A
USGS	14166000	1958-12-26	9200	A
USGS	14166000	1958-12-27	13700	A
USGS	14166000	1958-12-28	14100	A
USGS	14166000	1958-12-29	13000	A
USGS	14166000	1958-12-30	16200	A
USGS	14166000	1958-12-31	17900	A
USGS	14166000	1959-01-01	17400	A
USGS	14166000	1959-01-02	15800	A
USGS	14166000	1959-01-03	13700	A
USGS	14166000	1959-01-04	11800	A
USGS	14166000	1959-01-05	12300	A
USGS	14166000	1959-01-06	13600	A
USGS	14166000	1959-01-07	12900	A
USGS	14166000	1959-01-08	13300	A
USGS	14166000	1959-01-09	19600	A
USGS	14166000	1959-01-10	27200	A
USGS	14166000	1959-01-11	33400	A
USGS	14166000	1959-01-12	42500	A
USGS	14166000	1959-01-13	38500	A
USGS	14166000	1959-01-14	28200	A
USGS	14166000	1959-01-15	27000	A
USGS	14166000	1959-01-16	23900	A
USGS	14166000	1959-01-17	22800	A
USGS	14166000	1959-01-18	20600	A
USGS	14166000	1959-01-19	18500	A
USGS	14166000	1959-01-20	18100	A
USGS	14166000	1959-01-21	16900	A
USGS	14166000	1959-01-22	15600	A
USGS	14166000	1959-01-23	14500	A
USGS	14166000	1959-01-24	15200	A
USGS	14166000	1959-01-25	20200	A
USGS	14166000	1959-01-26	19800	A
USGS	14166000	1959-01-27	27500	A
USGS	14166000	1959-01-28	57500	A
USGS	14166000	1959-01-29	36500	A
USGS	14166000	1959-01-30	38300	A
USGS	14166000	1959-01-31	35300	A
USGS	14166000	1959-02-01	33400	A
USGS	14166000	1959-02-02	31700	A
USGS	14166000	1959-02-03	26000	A
USGS	14166000	1959-02-04	20700	A
USGS	14166000	1959-02-05	19400	A
USGS	14166000	1959-02-06	18300	A
USGS	14166000	1959-02-07	16500	A
USGS	14166000	1959-02-08	13900	A
USGS	14166000	1959-02-09	13100	A
USGS	14166000	1959-02-10	13400	A
USGS	14166000	1959-02-11	12200	A
USGS	14166000	1959-02-12	11200	A
USGS	14166000	1959-02-13	10300	A
USGS	14166000	1959-02-14	17200	A
USGS	14166000	1959-02-15	24800	A
USGS	14166000	1959-02-16	24900	A
USGS	14166000	1959-02-17	28600	A
USGS	14166000	1959-02-18	27700	A
USGS	14166000	1959-02-19	26100	A
USGS	14166000	1959-02-20	23900	A
USGS	14166000	1959-02-21	20600	A
USGS	14166000	1959-02-22	17400	A
USGS	14166000	1959-02-23	15000	A
USGS	14166000	1959-02-24	14100	A
USGS	14166000	1959-02-25	12400	A
USGS	14166000	1959-02-26	11400	A
USGS	14166000	1959-02-27	11800	A
USGS	14166000	1959-02-28	11500	A
USGS	14166000	1959-03-01	11700	A
USGS	14166000	1959-03-02	12600	A
USGS	14166000	1959-03-03	12000	A
USGS	14166000	1959-03-04	11300	A
USGS	14166000	1959-03-05	10400	A
USGS	14166000	1959-03-06	9590	A
USGS	14166000	1959-03-07	8800	A
USGS	14166000	1959-03-08	8440	A
USGS	14166000	1959-03-09	8260	A
USGS	14166000	1959-03-10	8370	A
USGS	14166000	1959-03-11	7970	A
USGS	14166000	1959-03-12	7970	A
USGS	14166000	1959-03-13	8760	A
USGS	14166000	1959-03-14	9160	A
USGS	14166000	1959-03-15	8550	A
USGS	14166000	1959-03-16	8330	A
USGS	14166000	1959-03-17	8370	A
USGS	14166000	1959-03-18	8660	A
USGS	14166000	1959-03-19	10400	A
USGS	14166000	1959-03-20	10200	A
USGS	14166000	1959-03-21	10500	A
USGS	14166000	1959-03-22	12300	A
USGS	14166000	1959-03-23	12100	A
USGS	14166000	1959-03-24	11900	A
USGS	14166000	1959-03-25	11800	A
USGS	14166000	1959-03-26	17400	A
USGS	14166000	1959-03-27	19800	A
USGS	14166000	1959-03-28	18800	A
USGS	14166000	1959-03-29	19200	A
USGS	14166000	1959-03-30	21100	A
USGS	14166000	1959-03-31	24800	A
USGS	14166000	1959-04-01	23800	A
USGS	14166000	1959-04-02	22500	A
USGS	14166000	1959-04-03	23300	A
USGS	14166000	1959-04-04	20800	A
USGS	14166000	1959-04-05	19000	A
USGS	14166000	1959-04-06	17900	A
USGS	14166000	1959-04-07	15500	A
USGS	14166000	1959-04-08	13200	A
USGS	14166000	1959-04-09	11800	A
USGS	14166000	1959-04-10	10800	A
USGS	14166000	1959-04-11	10100	A
USGS	14166000	1959-04-12	9480	A
USGS	14166000	1959-04-13	9200	A
USGS	14166000	1959-04-14	8730	A
USGS	14166000	1959-04-15	8370	A
USGS	14166000	1959-04-16	7970	A
USGS	14166000	1959-04-17	7580	A
USGS	14166000	1959-04-18	7360	A
USGS	14166000	1959-04-19	7070	A
USGS	14166000	1959-04-20	6900	A
USGS	14166000	1959-04-21	6650	A
USGS	14166000	1959-04-22	6650	A
USGS	14166000	1959-04-23	6650	A
USGS	14166000	1959-04-24	6790	A
USGS	14166000	1959-04-25	6860	A
USGS	14166000	1959-04-26	7320	A
USGS	14166000	1959-04-27	8150	A
USGS	14166000	1959-04-28	8800	A
USGS	14166000	1959-04-29	8840	A
USGS	14166000	1959-04-30	8870	A
USGS	14166000	1959-05-01	10500	A
USGS	14166000	1959-05-02	10100	A
USGS	14166000	1959-05-03	9770	A
USGS	14166000	1959-05-04	9090	A
USGS	14166000	1959-05-05	10300	A
USGS	14166000	1959-05-06	16200	A
USGS	14166000	1959-05-07	16000	A
USGS	14166000	1959-05-08	14400	A
USGS	14166000	1959-05-09	13900	A
USGS	14166000	1959-05-10	12900	A
USGS	14166000	1959-05-11	11900	A
USGS	14166000	1959-05-12	11400	A
USGS	14166000	1959-05-13	11100	A
USGS	14166000	1959-05-14	11600	A
USGS	14166000	1959-05-15	12800	A
USGS	14166000	1959-05-16	12200	A
USGS	14166000	1959-05-17	11800	A
USGS	14166000	1959-05-18	13300	A
USGS	14166000	1959-05-19	14200	A
USGS	14166000	1959-05-20	13800	A
USGS	14166000	1959-05-21	12700	A
USGS	14166000	1959-05-22	11100	A
USGS	14166000	1959-05-23	9520	A
USGS	14166000	1959-05-24	8870	A
USGS	14166000	1959-05-25	8510	A
USGS	14166000	1959-05-26	8440	A
USGS	14166000	1959-05-27	8220	A
USGS	14166000	1959-05-28	8120	A
USGS	14166000	1959-05-29	7790	A
USGS	14166000	1959-05-30	7430	A
USGS	14166000	1959-05-31	7250	A
USGS	14166000	1959-06-01	7070	A
USGS	14166000	1959-06-02	6860	A
USGS	14166000	1959-06-03	6310	A
USGS	14166000	1959-06-04	6080	A
USGS	14166000	1959-06-05	6720	A
USGS	14166000	1959-06-06	9810	A
USGS	14166000	1959-06-07	9160	A
USGS	14166000	1959-06-08	8220	A
USGS	14166000	1959-06-09	7860	A
USGS	14166000	1959-06-10	8870	A
USGS	14166000	1959-06-11	8720	A
USGS	14166000	1959-06-12	8330	A
USGS	14166000	1959-06-13	7180	A
USGS	14166000	1959-06-14	6380	A
USGS	14166000	1959-06-15	6210	A
USGS	14166000	1959-06-16	5820	A
USGS	14166000	1959-06-17	5920	A
USGS	14166000	1959-06-18	5660	A
USGS	14166000	1959-06-19	5630	A
USGS	14166000	1959-06-20	5790	A
USGS	14166000	1959-06-21	5570	A
USGS	14166000	1959-06-22	5350	A
USGS	14166000	1959-06-23	5020	A
USGS	14166000	1959-06-24	4690	A
USGS	14166000	1959-06-25	4720	A
USGS	14166000	1959-06-26	4630	A
USGS	14166000	1959-06-27	4720	A
USGS	14166000	1959-06-28	4490	A
USGS	14166000	1959-06-29	4430	A
USGS	14166000	1959-06-30	4120	A
USGS	14166000	1959-07-01	4180	A
USGS	14166000	1959-07-02	4320	A
USGS	14166000	1959-07-03	4070	A
USGS	14166000	1959-07-04	3980	A
USGS	14166000	1959-07-05	3930	A
USGS	14166000	1959-07-06	4120	A
USGS	14166000	1959-07-07	4100	A
USGS	14166000	1959-07-08	4350	A
USGS	14166000	1959-07-09	4240	A
USGS	14166000	1959-07-10	3930	A
USGS	14166000	1959-07-11	3870	A
USGS	14166000	1959-07-12	3870	A
USGS	14166000	1959-07-13	3840	A
USGS	14166000	1959-07-14	3760	A
USGS	14166000	1959-07-15	3930	A
USGS	14166000	1959-07-16	4010	A
USGS	14166000	1959-07-17	4010	A
USGS	14166000	1959-07-18	3840	A
USGS	14166000	1959-07-19	3900	A
USGS	14166000	1959-07-20	3900	A
USGS	14166000	1959-07-21	3760	A
USGS	14166000	1959-07-22	3960	A
USGS	14166000	1959-07-23	3980	A
USGS	14166000	1959-07-24	4100	A
USGS	14166000	1959-07-25	4120	A
USGS	14166000	1959-07-26	4210	A
USGS	14166000	1959-07-27	4150	A
USGS	14166000	1959-07-28	4120	A
USGS	14166000	1959-07-29	4180	A
USGS	14166000	1959-07-30	4260	A
USGS	14166000	1959-07-31	4150	A
USGS	14166000	1959-08-01	4240	A
USGS	14166000	1959-08-02	4320	A
USGS	14166000	1959-08-03	4260	A
USGS	14166000	1959-08-04	4320	A
USGS	14166000	1959-08-05	4320	A
USGS	14166000	1959-08-06	4290	A
USGS	14166000	1959-08-07	4210	A
USGS	14166000	1959-08-08	4150	A
USGS	14166000	1959-08-09	4290	A
USGS	14166000	1959-08-10	4320	A
USGS	14166000	1959-08-11	4430	A
USGS	14166000	1959-08-12	4400	A
USGS	14166000	1959-08-13	4380	A
USGS	14166000	1959-08-14	4350	A
USGS	14166000	1959-08-15	4260	A
USGS	14166000	1959-08-16	4260	A
USGS	14166000	1959-08-17	4320	A
USGS	14166000	1959-08-18	4400	A
USGS	14166000	1959-08-19	4430	A
USGS	14166000	1959-08-20	4430	A
USGS	14166000	1959-08-21	4400	A
USGS	14166000	1959-08-22	4350	A
USGS	14166000	1959-08-23	4290	A
USGS	14166000	1959-08-24	4210	A
USGS	14166000	1959-08-25	4180	A
USGS	14166000	1959-08-26	4180	A
USGS	14166000	1959-08-27	4180	A
USGS	14166000	1959-08-28	4070	A
USGS	14166000	1959-08-29	3760	A
USGS	14166000	1959-08-30	3620	A
USGS	14166000	1959-08-31	3540	A
USGS	14166000	1959-09-01	3620	A
USGS	14166000	1959-09-02	3510	A
USGS	14166000	1959-09-03	3450	A
USGS	14166000	1959-09-04	3400	A
USGS	14166000	1959-09-05	3620	A
USGS	14166000	1959-09-06	4210	A
USGS	14166000	1959-09-07	4380	A
USGS	14166000	1959-09-08	4040	A
USGS	14166000	1959-09-09	3870	A
USGS	14166000	1959-09-10	3620	A
USGS	14166000	1959-09-11	3620	A
USGS	14166000	1959-09-12	3620	A
USGS	14166000	1959-09-13	3590	A
USGS	14166000	1959-09-14	3480	A
USGS	14166000	1959-09-15	3590	A
USGS	14166000	1959-09-16	3700	A
USGS	14166000	1959-09-17	3730	A
USGS	14166000	1959-09-18	3870	A
USGS	14166000	1959-09-19	3870	A
USGS	14166000	1959-09-20	4210	A
USGS	14166000	1959-09-21	5110	A
USGS	14166000	1959-09-22	4690	A
USGS	14166000	1959-09-23	4210	A
USGS	14166000	1959-09-24	3980	A
USGS	14166000	1959-09-25	3900	A
USGS	14166000	1959-09-26	5350	A
USGS	14166000	1959-09-27	9720	A
USGS	14166000	1959-09-28	6410	A
USGS	14166000	1959-09-29	6450	A
USGS	14166000	1959-09-30	6620	A
USGS	14166000	1959-10-01	6650	A
USGS	14166000	1959-10-02	6510	A
USGS	14166000	1959-10-03	5880	A
USGS	14166000	1959-10-04	4720	A
USGS	14166000	1959-10-05	4010	A
USGS	14166000	1959-10-06	5440	A
USGS	14166000	1959-10-07	6580	A
USGS	14166000	1959-10-08	7900	A
USGS	14166000	1959-10-09	13200	A
USGS	14166000	1959-10-10	13600	A
USGS	14166000	1959-10-11	10300	A
USGS	14166000	1959-10-12	11400	A
USGS	14166000	1959-10-13	10300	A
USGS	14166000	1959-10-14	9560	A
USGS	14166000	1959-10-15	9340	A
USGS	14166000	1959-10-16	8940	A
USGS	14166000	1959-10-17	8400	A
USGS	14166000	1959-10-18	7500	A
USGS	14166000	1959-10-19	6650	A
USGS	14166000	1959-10-20	6680	A
USGS	14166000	1959-10-21	7470	A
USGS	14166000	1959-10-22	9630	A
USGS	14166000	1959-10-23	13000	A
USGS	14166000	1959-10-24	11200	A
USGS	14166000	1959-10-25	8510	A
USGS	14166000	1959-10-26	7680	A
USGS	14166000	1959-10-27	8480	A
USGS	14166000	1959-10-28	8580	A
USGS	14166000	1959-10-29	8440	A
USGS	14166000	1959-10-30	8080	A
USGS	14166000	1959-10-31	7140	A
USGS	14166000	1959-11-01	6450	A
USGS	14166000	1959-11-02	6510	A
USGS	14166000	1959-11-03	6380	A
USGS	14166000	1959-11-04	7540	A
USGS	14166000	1959-11-05	7500	A
USGS	14166000	1959-11-06	7000	A
USGS	14166000	1959-11-07	5950	A
USGS	14166000	1959-11-08	5440	A
USGS	14166000	1959-11-09	5350	A
USGS	14166000	1959-11-10	5260	A
USGS	14166000	1959-11-11	5170	A
USGS	14166000	1959-11-12	4930	A
USGS	14166000	1959-11-13	5050	A
USGS	14166000	1959-11-14	4840	A
USGS	14166000	1959-11-15	4240	A
USGS	14166000	1959-11-16	4100	A
USGS	14166000	1959-11-17	3650	A
