# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-06-19 15:09:32 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14170000 LONG TOM RIVER AT MONROE, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14170000
#            TS   parameter     statistic     Description
#        113863       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	113863_00060_00003	113863_00060_00003_cd
USGS	14170000	1961-05-20	155	A
USGS	14170000	1961-05-21	244	A
USGS	14170000	1961-05-22	239	A
USGS	14170000	1961-05-23	262	A
USGS	14170000	1961-05-24	359	A
USGS	14170000	1961-05-25	304	A
USGS	14170000	1961-05-26	150	A
USGS	14170000	1961-05-27	136	A
USGS	14170000	1961-05-28	128	A
USGS	14170000	1961-05-29	111	A
USGS	14170000	1961-05-30	102	A
USGS	14170000	1961-05-31	102	A
USGS	14170000	1961-06-01	95.0	A
USGS	14170000	1961-06-02	92.0	A
USGS	14170000	1961-06-03	92.0	A
USGS	14170000	1961-06-04	92.0	A
USGS	14170000	1961-06-05	92.0	A
USGS	14170000	1961-06-06	92.0	A
USGS	14170000	1961-06-07	92.0	A
USGS	14170000	1961-06-08	88.0	A
USGS	14170000	1961-06-09	92.0	A
USGS	14170000	1961-06-10	92.0	A
USGS	14170000	1961-06-11	95.0	A
USGS	14170000	1961-06-12	95.0	A
USGS	14170000	1961-06-13	88.0	A
USGS	14170000	1961-06-14	88.0	A
USGS	14170000	1961-06-15	84.0	A
USGS	14170000	1961-06-16	81.0	A
USGS	14170000	1961-06-17	81.0	A
USGS	14170000	1961-06-18	78.0	A
USGS	14170000	1961-06-19	74.0	A
USGS	14170000	1961-06-20	74.0	A
USGS	14170000	1961-06-21	70.0	A
USGS	14170000	1961-06-22	70.0	A
USGS	14170000	1961-06-23	67.0	A
USGS	14170000	1961-06-24	67.0	A
USGS	14170000	1961-06-25	67.0	A
USGS	14170000	1961-06-26	64.0	A
USGS	14170000	1961-06-27	64.0	A
USGS	14170000	1961-06-28	95.0	A
USGS	14170000	1961-06-29	74.0	A
USGS	14170000	1961-06-30	64.0	A
USGS	14170000	1961-07-01	55.0	A
USGS	14170000	1961-07-02	47.0	A
USGS	14170000	1961-07-03	47.0	A
USGS	14170000	1961-07-04	47.0	A
USGS	14170000	1961-07-05	47.0	A
USGS	14170000	1961-07-06	47.0	A
USGS	14170000	1961-07-07	44.0	A
USGS	14170000	1961-07-08	42.0	A
USGS	14170000	1961-07-09	42.0	A
USGS	14170000	1961-07-10	42.0	A
USGS	14170000	1961-07-11	40.0	A
USGS	14170000	1961-07-12	40.0	A
USGS	14170000	1961-07-13	37.0	A
USGS	14170000	1961-07-14	37.0	A
USGS	14170000	1961-07-15	37.0	A
USGS	14170000	1961-07-16	37.0	A
USGS	14170000	1961-07-17	37.0	A
USGS	14170000	1961-07-18	37.0	A
USGS	14170000	1961-07-19	37.0	A
USGS	14170000	1961-07-20	37.0	A
USGS	14170000	1961-07-21	35.0	A
USGS	14170000	1961-07-22	35.0	A
USGS	14170000	1961-07-23	35.0	A
USGS	14170000	1961-07-24	35.0	A
USGS	14170000	1961-07-25	37.0	A
USGS	14170000	1961-07-26	35.0	A
USGS	14170000	1961-07-27	35.0	A
USGS	14170000	1961-07-28	35.0	A
USGS	14170000	1961-07-29	37.0	A
USGS	14170000	1961-07-30	37.0	A
USGS	14170000	1961-07-31	37.0	A
USGS	14170000	1961-08-01	37.0	A
USGS	14170000	1961-08-02	37.0	A
USGS	14170000	1961-08-03	37.0	A
USGS	14170000	1961-08-04	37.0	A
USGS	14170000	1961-08-05	37.0	A
USGS	14170000	1961-08-06	37.0	A
USGS	14170000	1961-08-07	35.0	A
USGS	14170000	1961-08-08	40.0	A
USGS	14170000	1961-08-09	40.0	A
USGS	14170000	1961-08-10	40.0	A
USGS	14170000	1961-08-11	40.0	A
USGS	14170000	1961-08-12	40.0	A
USGS	14170000	1961-08-13	40.0	A
USGS	14170000	1961-08-14	40.0	A
USGS	14170000	1961-08-15	44.0	A
USGS	14170000	1961-08-16	39.0	A
USGS	14170000	1961-08-17	31.0	A
USGS	14170000	1961-08-18	37.0	A
USGS	14170000	1961-08-19	40.0	A
USGS	14170000	1961-08-20	40.0	A
USGS	14170000	1961-08-21	40.0	A
USGS	14170000	1961-08-22	40.0	A
USGS	14170000	1961-08-23	40.0	A
USGS	14170000	1961-08-24	42.0	A
USGS	14170000	1961-08-25	40.0	A
USGS	14170000	1961-08-26	40.0	A
USGS	14170000	1961-08-27	40.0	A
USGS	14170000	1961-08-28	37.0	A
USGS	14170000	1961-08-29	35.0	A
USGS	14170000	1961-08-30	35.0	A
USGS	14170000	1961-08-31	35.0	A
USGS	14170000	1961-09-01	40.0	A
USGS	14170000	1961-09-02	37.0	A
USGS	14170000	1961-09-03	37.0	A
USGS	14170000	1961-09-04	37.0	A
USGS	14170000	1961-09-05	37.0	A
USGS	14170000	1961-09-06	37.0	A
USGS	14170000	1961-09-07	37.0	A
USGS	14170000	1961-09-08	35.0	A
USGS	14170000	1961-09-09	35.0	A
USGS	14170000	1961-09-10	33.0	A
USGS	14170000	1961-09-11	33.0	A
USGS	14170000	1961-09-12	33.0	A
USGS	14170000	1961-09-13	33.0	A
USGS	14170000	1961-09-14	33.0	A
USGS	14170000	1961-09-15	35.0	A
USGS	14170000	1961-09-16	37.0	A
USGS	14170000	1961-09-17	35.0	A
USGS	14170000	1961-09-18	37.0	A
USGS	14170000	1961-09-19	35.0	A
USGS	14170000	1961-09-20	35.0	A
USGS	14170000	1961-09-21	35.0	A
USGS	14170000	1961-09-22	35.0	A
USGS	14170000	1961-09-23	35.0	A
USGS	14170000	1961-09-24	37.0	A
USGS	14170000	1961-09-25	37.0	A
USGS	14170000	1961-09-26	35.0	A
USGS	14170000	1961-09-27	35.0	A
USGS	14170000	1961-09-28	33.0	A
USGS	14170000	1961-09-29	33.0	A
USGS	14170000	1961-09-30	33.0	A
USGS	14170000	1961-10-01	33.0	A
USGS	14170000	1961-10-02	428	A
USGS	14170000	1961-10-03	1380	A
USGS	14170000	1961-10-04	1360	A
USGS	14170000	1961-10-05	1400	A
USGS	14170000	1961-10-06	1440	A
USGS	14170000	1961-10-07	1410	A
USGS	14170000	1961-10-08	1440	A
USGS	14170000	1961-10-09	1460	A
USGS	14170000	1961-10-10	1450	A
USGS	14170000	1961-10-11	1410	A
USGS	14170000	1961-10-12	1380	A
USGS	14170000	1961-10-13	1340	A
USGS	14170000	1961-10-14	1290	A
USGS	14170000	1961-10-15	1260	A
USGS	14170000	1961-10-16	1090	A
USGS	14170000	1961-10-17	736	A
USGS	14170000	1961-10-18	727	A
USGS	14170000	1961-10-19	709	A
USGS	14170000	1961-10-20	700	A
USGS	14170000	1961-10-21	673	A
USGS	14170000	1961-10-22	655	A
USGS	14170000	1961-10-23	646	A
USGS	14170000	1961-10-24	628	A
USGS	14170000	1961-10-25	602	A
USGS	14170000	1961-10-26	594	A
USGS	14170000	1961-10-27	610	A
USGS	14170000	1961-10-28	610	A
USGS	14170000	1961-10-29	594	A
USGS	14170000	1961-10-30	610	A
USGS	14170000	1961-10-31	637	A
USGS	14170000	1961-11-01	610	A
USGS	14170000	1961-11-02	578	A
USGS	14170000	1961-11-03	586	A
USGS	14170000	1961-11-04	682	A
USGS	14170000	1961-11-05	700	A
USGS	14170000	1961-11-06	745	A
USGS	14170000	1961-11-07	862	A
USGS	14170000	1961-11-08	844	A
USGS	14170000	1961-11-09	826	A
USGS	14170000	1961-11-10	835	A
USGS	14170000	1961-11-11	862	A
USGS	14170000	1961-11-12	844	A
USGS	14170000	1961-11-13	835	A
USGS	14170000	1961-11-14	853	A
USGS	14170000	1961-11-15	844	A
USGS	14170000	1961-11-16	598	A
USGS	14170000	1961-11-17	81.0	A
USGS	14170000	1961-11-18	74.0	A
USGS	14170000	1961-11-19	70.0	A
USGS	14170000	1961-11-20	67.0	A
USGS	14170000	1961-11-21	55.0	A
USGS	14170000	1961-11-22	274	A
USGS	14170000	1961-11-23	1020	A
USGS	14170000	1961-11-24	1330	A
USGS	14170000	1961-11-25	3420	A
USGS	14170000	1961-11-26	4530	A
USGS	14170000	1961-11-27	4020	A
USGS	14170000	1961-11-28	3000	A
USGS	14170000	1961-11-29	1630	A
USGS	14170000	1961-11-30	1220	A
USGS	14170000	1961-12-01	1780	A
USGS	14170000	1961-12-02	1950	A
USGS	14170000	1961-12-03	1420	A
USGS	14170000	1961-12-04	1290	A
USGS	14170000	1961-12-05	990	A
USGS	14170000	1961-12-06	673	A
USGS	14170000	1961-12-07	628	A
USGS	14170000	1961-12-08	562	A
USGS	14170000	1961-12-09	546	A
USGS	14170000	1961-12-10	490	A
USGS	14170000	1961-12-11	352	A
USGS	14170000	1961-12-12	244	A
USGS	14170000	1961-12-13	262	A
USGS	14170000	1961-12-14	670	A
USGS	14170000	1961-12-15	960	A
USGS	14170000	1961-12-16	980	A
USGS	14170000	1961-12-17	2090	A
USGS	14170000	1961-12-18	3160	A
USGS	14170000	1961-12-19	4510	A
USGS	14170000	1961-12-20	2500	A
USGS	14170000	1961-12-21	2660	A
USGS	14170000	1961-12-22	2490	A
USGS	14170000	1961-12-23	4400	A
USGS	14170000	1961-12-24	4770	A
USGS	14170000	1961-12-25	4510	A
USGS	14170000	1961-12-26	3860	A
USGS	14170000	1961-12-27	3560	A
USGS	14170000	1961-12-28	3740	A
USGS	14170000	1961-12-29	2100	A
USGS	14170000	1961-12-30	1400	A
USGS	14170000	1961-12-31	1040	A
USGS	14170000	1962-01-01	700	A
USGS	14170000	1962-01-02	682	A
USGS	14170000	1962-01-03	930	A
USGS	14170000	1962-01-04	1000	A
USGS	14170000	1962-01-05	826	A
USGS	14170000	1962-01-06	930	A
USGS	14170000	1962-01-07	940	A
USGS	14170000	1962-01-08	890	A
USGS	14170000	1962-01-09	799	A
USGS	14170000	1962-01-10	586	A
USGS	14170000	1962-01-11	429	A
USGS	14170000	1962-01-12	450	A
USGS	14170000	1962-01-13	655	A
USGS	14170000	1962-01-14	700	A
USGS	14170000	1962-01-15	562	A
USGS	14170000	1962-01-16	458	A
USGS	14170000	1962-01-17	458	A
USGS	14170000	1962-01-18	506	A
USGS	14170000	1962-01-19	498	A
USGS	14170000	1962-01-20	443	A
USGS	14170000	1962-01-21	338	A
USGS	14170000	1962-01-22	490	A
USGS	14170000	1962-01-23	514	A
USGS	14170000	1962-01-24	466	A
USGS	14170000	1962-01-25	380	A
USGS	14170000	1962-01-26	443	A
USGS	14170000	1962-01-27	482	A
USGS	14170000	1962-01-28	482	A
USGS	14170000	1962-01-29	450	A
USGS	14170000	1962-01-30	292	A
USGS	14170000	1962-01-31	212	A
USGS	14170000	1962-02-01	165	A
USGS	14170000	1962-02-02	155	A
USGS	14170000	1962-02-03	145	A
USGS	14170000	1962-02-04	145	A
USGS	14170000	1962-02-05	145	A
USGS	14170000	1962-02-06	160	A
USGS	14170000	1962-02-07	222	A
USGS	14170000	1962-02-08	373	A
USGS	14170000	1962-02-09	408	A
USGS	14170000	1962-02-10	637	A
USGS	14170000	1962-02-11	530	A
USGS	14170000	1962-02-12	408	A
USGS	14170000	1962-02-13	804	A
USGS	14170000	1962-02-14	1780	A
USGS	14170000	1962-02-15	1650	A
USGS	14170000	1962-02-16	1540	A
USGS	14170000	1962-02-17	1760	A
USGS	14170000	1962-02-18	1840	A
USGS	14170000	1962-02-19	1650	A
USGS	14170000	1962-02-20	1390	A
USGS	14170000	1962-02-21	920	A
USGS	14170000	1962-02-22	619	A
USGS	14170000	1962-02-23	578	A
USGS	14170000	1962-02-24	380	A
USGS	14170000	1962-02-25	310	A
USGS	14170000	1962-02-26	268	A
USGS	14170000	1962-02-27	244	A
USGS	14170000	1962-02-28	304	A
USGS	14170000	1962-03-01	554	A
USGS	14170000	1962-03-02	664	A
USGS	14170000	1962-03-03	817	A
USGS	14170000	1962-03-04	980	A
USGS	14170000	1962-03-05	1360	A
USGS	14170000	1962-03-06	2160	A
USGS	14170000	1962-03-07	1590	A
USGS	14170000	1962-03-08	1060	A
USGS	14170000	1962-03-09	826	A
USGS	14170000	1962-03-10	799	A
USGS	14170000	1962-03-11	790	A
USGS	14170000	1962-03-12	718	A
USGS	14170000	1962-03-13	578	A
USGS	14170000	1962-03-14	474	A
USGS	14170000	1962-03-15	292	A
USGS	14170000	1962-03-16	280	A
USGS	14170000	1962-03-17	256	A
USGS	14170000	1962-03-18	234	A
USGS	14170000	1962-03-19	222	A
USGS	14170000	1962-03-20	250	A
USGS	14170000	1962-03-21	268	A
USGS	14170000	1962-03-22	474	A
USGS	14170000	1962-03-23	700	A
USGS	14170000	1962-03-24	1230	A
USGS	14170000	1962-03-25	3980	A
USGS	14170000	1962-03-26	4730	A
USGS	14170000	1962-03-27	5340	A
USGS	14170000	1962-03-28	4790	A
USGS	14170000	1962-03-29	5290	A
USGS	14170000	1962-03-30	4310	A
USGS	14170000	1962-03-31	2210	A
USGS	14170000	1962-04-01	2090	A
USGS	14170000	1962-04-02	2030	A
USGS	14170000	1962-04-03	1540	A
USGS	14170000	1962-04-04	655	A
USGS	14170000	1962-04-05	331	A
USGS	14170000	1962-04-06	298	A
USGS	14170000	1962-04-07	280	A
USGS	14170000	1962-04-08	338	A
USGS	14170000	1962-04-09	387	A
USGS	14170000	1962-04-10	345	A
USGS	14170000	1962-04-11	292	A
USGS	14170000	1962-04-12	217	A
USGS	14170000	1962-04-13	212	A
USGS	14170000	1962-04-14	195	A
USGS	14170000	1962-04-15	185	A
USGS	14170000	1962-04-16	175	A
USGS	14170000	1962-04-17	165	A
USGS	14170000	1962-04-18	155	A
USGS	14170000	1962-04-19	150	A
USGS	14170000	1962-04-20	150	A
USGS	14170000	1962-04-21	145	A
USGS	14170000	1962-04-22	141	A
USGS	14170000	1962-04-23	136	A
USGS	14170000	1962-04-24	132	A
USGS	14170000	1962-04-25	132	A
USGS	14170000	1962-04-26	136	A
USGS	14170000	1962-04-27	347	A
USGS	14170000	1962-04-28	458	A
USGS	14170000	1962-04-29	359	A
USGS	14170000	1962-04-30	262	A
USGS	14170000	1962-05-01	222	A
USGS	14170000	1962-05-02	206	A
USGS	14170000	1962-05-03	411	A
USGS	14170000	1962-05-04	808	A
USGS	14170000	1962-05-05	682	A
USGS	14170000	1962-05-06	655	A
USGS	14170000	1962-05-07	514	A
USGS	14170000	1962-05-08	256	A
USGS	14170000	1962-05-09	274	A
USGS	14170000	1962-05-10	262	A
USGS	14170000	1962-05-11	244	A
USGS	14170000	1962-05-12	234	A
USGS	14170000	1962-05-13	274	A
USGS	14170000	1962-05-14	373	A
USGS	14170000	1962-05-15	366	A
USGS	14170000	1962-05-16	304	A
USGS	14170000	1962-05-17	212	A
USGS	14170000	1962-05-18	206	A
USGS	14170000	1962-05-19	206	A
USGS	14170000	1962-05-20	256	A
USGS	14170000	1962-05-21	359	A
USGS	14170000	1962-05-22	359	A
USGS	14170000	1962-05-23	359	A
USGS	14170000	1962-05-24	373	A
USGS	14170000	1962-05-25	366	A
USGS	14170000	1962-05-26	359	A
USGS	14170000	1962-05-27	292	A
USGS	14170000	1962-05-28	195	A
USGS	14170000	1962-05-29	175	A
USGS	14170000	1962-05-30	119	A
USGS	14170000	1962-05-31	111	A
USGS	14170000	1962-06-01	106	A
USGS	14170000	1962-06-02	106	A
USGS	14170000	1962-06-03	111	A
USGS	14170000	1962-06-04	111	A
USGS	14170000	1962-06-05	115	A
USGS	14170000	1962-06-06	106	A
USGS	14170000	1962-06-07	98.0	A
USGS	14170000	1962-06-08	95.0	A
USGS	14170000	1962-06-09	92.0	A
USGS	14170000	1962-06-10	88.0	A
USGS	14170000	1962-06-11	88.0	A
USGS	14170000	1962-06-12	84.0	A
USGS	14170000	1962-06-13	78.0	A
USGS	14170000	1962-06-14	78.0	A
USGS	14170000	1962-06-15	106	A
USGS	14170000	1962-06-16	95.0	A
USGS	14170000	1962-06-17	70.0	A
USGS	14170000	1962-06-18	67.0	A
USGS	14170000	1962-06-19	64.0	A
USGS	14170000	1962-06-20	61.0	A
USGS	14170000	1962-06-21	61.0	A
USGS	14170000	1962-06-22	61.0	A
USGS	14170000	1962-06-23	67.0	A
USGS	14170000	1962-06-24	61.0	A
USGS	14170000	1962-06-25	61.0	A
USGS	14170000	1962-06-26	64.0	A
USGS	14170000	1962-06-27	61.0	A
USGS	14170000	1962-06-28	58.0	A
USGS	14170000	1962-06-29	58.0	A
USGS	14170000	1962-06-30	58.0	A
USGS	14170000	1962-07-01	58.0	A
USGS	14170000	1962-07-02	55.0	A
USGS	14170000	1962-07-03	47.0	A
USGS	14170000	1962-07-04	44.0	A
USGS	14170000	1962-07-05	42.0	A
USGS	14170000	1962-07-06	40.0	A
USGS	14170000	1962-07-07	37.0	A
USGS	14170000	1962-07-08	37.0	A
USGS	14170000	1962-07-09	37.0	A
USGS	14170000	1962-07-10	37.0	A
USGS	14170000	1962-07-11	35.0	A
USGS	14170000	1962-07-12	35.0	A
USGS	14170000	1962-07-13	37.0	A
USGS	14170000	1962-07-14	35.0	A
USGS	14170000	1962-07-15	35.0	A
USGS	14170000	1962-07-16	37.0	A
USGS	14170000	1962-07-17	35.0	A
USGS	14170000	1962-07-18	33.0	A
USGS	14170000	1962-07-19	31.0	A
USGS	14170000	1962-07-20	29.0	A
USGS	14170000	1962-07-21	27.0	A
USGS	14170000	1962-07-22	27.0	A
USGS	14170000	1962-07-23	25.0	A
USGS	14170000	1962-07-24	23.0	A
USGS	14170000	1962-07-25	21.0	A
USGS	14170000	1962-07-26	21.0	A
USGS	14170000	1962-07-27	21.0	A
USGS	14170000	1962-07-28	21.0	A
USGS	14170000	1962-07-29	21.0	A
USGS	14170000	1962-07-30	29.0	A
USGS	14170000	1962-07-31	33.0	A
USGS	14170000	1962-08-01	31.0	A
USGS	14170000	1962-08-02	33.0	A
USGS	14170000	1962-08-03	35.0	A
USGS	14170000	1962-08-04	35.0	A
USGS	14170000	1962-08-05	35.0	A
USGS	14170000	1962-08-06	35.0	A
USGS	14170000	1962-08-07	35.0	A
USGS	14170000	1962-08-08	29.0	A
USGS	14170000	1962-08-09	40.0	A
USGS	14170000	1962-08-10	37.0	A
USGS	14170000	1962-08-11	35.0	A
USGS	14170000	1962-08-12	33.0	A
USGS	14170000	1962-08-13	35.0	A
USGS	14170000	1962-08-14	33.0	A
USGS	14170000	1962-08-15	29.0	A
USGS	14170000	1962-08-16	29.0	A
USGS	14170000	1962-08-17	29.0	A
USGS	14170000	1962-08-18	29.0	A
USGS	14170000	1962-08-19	29.0	A
USGS	14170000	1962-08-20	29.0	A
USGS	14170000	1962-08-21	27.0	A
USGS	14170000	1962-08-22	23.0	A
USGS	14170000	1962-08-23	31.0	A
USGS	14170000	1962-08-24	33.0	A
USGS	14170000	1962-08-25	31.0	A
USGS	14170000	1962-08-26	33.0	A
USGS	14170000	1962-08-27	31.0	A
USGS	14170000	1962-08-28	29.0	A
USGS	14170000	1962-08-29	44.0	A
USGS	14170000	1962-08-30	23.0	A
USGS	14170000	1962-08-31	31.0	A
USGS	14170000	1962-09-01	35.0	A
USGS	14170000	1962-09-02	33.0	A
USGS	14170000	1962-09-03	33.0	A
USGS	14170000	1962-09-04	33.0	A
USGS	14170000	1962-09-05	31.0	A
USGS	14170000	1962-09-06	31.0	A
USGS	14170000	1962-09-07	33.0	A
USGS	14170000	1962-09-08	31.0	A
USGS	14170000	1962-09-09	31.0	A
USGS	14170000	1962-09-10	33.0	A
USGS	14170000	1962-09-11	35.0	A
USGS	14170000	1962-09-12	35.0	A
USGS	14170000	1962-09-13	35.0	A
USGS	14170000	1962-09-14	35.0	A
USGS	14170000	1962-09-15	33.0	A
USGS	14170000	1962-09-16	33.0	A
USGS	14170000	1962-09-17	33.0	A
USGS	14170000	1962-09-18	33.0	A
USGS	14170000	1962-09-19	33.0	A
USGS	14170000	1962-09-20	33.0	A
USGS	14170000	1962-09-21	35.0	A
USGS	14170000	1962-09-22	35.0	A
USGS	14170000	1962-09-23	35.0	A
USGS	14170000	1962-09-24	35.0	A
USGS	14170000	1962-09-25	35.0	A
USGS	14170000	1962-09-26	40.0	A
USGS	14170000	1962-09-27	40.0	A
USGS	14170000	1962-09-28	50.0	A
USGS	14170000	1962-09-29	47.0	A
USGS	14170000	1962-09-30	44.0	A
USGS	14170000	1962-10-01	585	A
USGS	14170000	1962-10-02	1240	A
USGS	14170000	1962-10-03	1360	A
USGS	14170000	1962-10-04	1480	A
USGS	14170000	1962-10-05	1480	A
USGS	14170000	1962-10-06	1500	A
USGS	14170000	1962-10-07	1520	A
USGS	14170000	1962-10-08	1540	A
USGS	14170000	1962-10-09	1580	A
USGS	14170000	1962-10-10	1590	A
USGS	14170000	1962-10-11	1630	A
USGS	14170000	1962-10-12	1720	A
USGS	14170000	1962-10-13	1860	A
USGS	14170000	1962-10-14	1820	A
USGS	14170000	1962-10-15	1840	A
USGS	14170000	1962-10-16	1740	A
USGS	14170000	1962-10-17	970	A
USGS	14170000	1962-10-18	930	A
USGS	14170000	1962-10-19	900	A
USGS	14170000	1962-10-20	880	A
USGS	14170000	1962-10-21	835	A
USGS	14170000	1962-10-22	817	A
USGS	14170000	1962-10-23	853	A
USGS	14170000	1962-10-24	853	A
USGS	14170000	1962-10-25	691	A
USGS	14170000	1962-10-26	664	A
USGS	14170000	1962-10-27	637	A
USGS	14170000	1962-10-28	619	A
USGS	14170000	1962-10-29	628	A
USGS	14170000	1962-10-30	655	A
USGS	14170000	1962-10-31	628	A
USGS	14170000	1962-11-01	594	A
USGS	14170000	1962-11-02	570	A
USGS	14170000	1962-11-03	554	A
USGS	14170000	1962-11-04	522	A
USGS	14170000	1962-11-05	506	A
USGS	14170000	1962-11-06	538	A
USGS	14170000	1962-11-07	538	A
USGS	14170000	1962-11-08	538	A
USGS	14170000	1962-11-09	554	A
USGS	14170000	1962-11-10	570	A
USGS	14170000	1962-11-11	637	A
USGS	14170000	1962-11-12	799	A
USGS	14170000	1962-11-13	835	A
USGS	14170000	1962-11-14	880	A
USGS	14170000	1962-11-15	862	A
USGS	14170000	1962-11-16	920	A
USGS	14170000	1962-11-17	890	A
USGS	14170000	1962-11-18	853	A
USGS	14170000	1962-11-19	817	A
USGS	14170000	1962-11-20	754	A
USGS	14170000	1962-11-21	754	A
USGS	14170000	1962-11-22	745	A
USGS	14170000	1962-11-23	826	A
USGS	14170000	1962-11-24	619	A
USGS	14170000	1962-11-25	436	A
USGS	14170000	1962-11-26	1690	A
USGS	14170000	1962-11-27	1780	A
USGS	14170000	1962-11-28	2520	A
USGS	14170000	1962-11-29	2210	A
USGS	14170000	1962-11-30	2190	A
USGS	14170000	1962-12-01	2180	A
USGS	14170000	1962-12-02	1890	A
USGS	14170000	1962-12-03	1530	A
USGS	14170000	1962-12-04	1770	A
USGS	14170000	1962-12-05	2260	A
USGS	14170000	1962-12-06	2130	A
USGS	14170000	1962-12-07	1990	A
USGS	14170000	1962-12-08	1870	A
USGS	14170000	1962-12-09	1770	A
USGS	14170000	1962-12-10	1400	A
USGS	14170000	1962-12-11	890	A
USGS	14170000	1962-12-12	429	A
USGS	14170000	1962-12-13	429	A
USGS	14170000	1962-12-14	514	A
USGS	14170000	1962-12-15	772	A
USGS	14170000	1962-12-16	1060	A
USGS	14170000	1962-12-17	1150	A
USGS	14170000	1962-12-18	1060	A
USGS	14170000	1962-12-19	910	A
USGS	14170000	1962-12-20	514	A
USGS	14170000	1962-12-21	498	A
USGS	14170000	1962-12-22	482	A
USGS	14170000	1962-12-23	466	A
USGS	14170000	1962-12-24	422	A
USGS	14170000	1962-12-25	352	A
USGS	14170000	1962-12-26	338	A
USGS	14170000	1962-12-27	331	A
USGS	14170000	1962-12-28	331	A
USGS	14170000	1962-12-29	331	A
USGS	14170000	1962-12-30	345	A
USGS	14170000	1962-12-31	359	A
USGS	14170000	1963-01-01	359	A
USGS	14170000	1963-01-02	387	A
USGS	14170000	1963-01-03	474	A
USGS	14170000	1963-01-04	429	A
USGS	14170000	1963-01-05	482	A
USGS	14170000	1963-01-06	466	A
USGS	14170000	1963-01-07	458	A
USGS	14170000	1963-01-08	400	A
USGS	14170000	1963-01-09	320	A
USGS	14170000	1963-01-10	260	A
USGS	14170000	1963-01-11	200	A
USGS	14170000	1963-01-12	180	A
USGS	14170000	1963-01-13	240	A
USGS	14170000	1963-01-14	240	A
USGS	14170000	1963-01-15	240	A
USGS	14170000	1963-01-16	240	A
USGS	14170000	1963-01-17	240	A
USGS	14170000	1963-01-18	240	A
USGS	14170000	1963-01-19	240	A
USGS	14170000	1963-01-20	240	A
USGS	14170000	1963-01-21	190	A
USGS	14170000	1963-01-22	160	A
USGS	14170000	1963-01-23	160	A
USGS	14170000	1963-01-24	160	A
USGS	14170000	1963-01-25	160	A
USGS	14170000	1963-01-26	160	A
USGS	14170000	1963-01-27	160	A
USGS	14170000	1963-01-28	160	A
USGS	14170000	1963-01-29	140	A
USGS	14170000	1963-01-30	100	A
USGS	14170000	1963-01-31	100	A
USGS	14170000	1963-02-01	120	A
USGS	14170000	1963-02-02	500	A
USGS	14170000	1963-02-03	1600	A
USGS	14170000	1963-02-04	3200	A
USGS	14170000	1963-02-05	4600	A
USGS	14170000	1963-02-06	4930	A
USGS	14170000	1963-02-07	4260	A
USGS	14170000	1963-02-08	3480	A
USGS	14170000	1963-02-09	2420	A
USGS	14170000	1963-02-10	1880	A
USGS	14170000	1963-02-11	1230	A
USGS	14170000	1963-02-12	359	A
USGS	14170000	1963-02-13	324	A
USGS	14170000	1963-02-14	900	A
USGS	14170000	1963-02-15	890	A
USGS	14170000	1963-02-16	790	A
USGS	14170000	1963-02-17	646	A
USGS	14170000	1963-02-18	602	A
USGS	14170000	1963-02-19	610	A
USGS	14170000	1963-02-20	530	A
USGS	14170000	1963-02-21	422	A
USGS	14170000	1963-02-22	366	A
USGS	14170000	1963-02-23	324	A
USGS	14170000	1963-02-24	280	A
USGS	14170000	1963-02-25	274	A
USGS	14170000	1963-02-26	373	A
USGS	14170000	1963-02-27	304	A
USGS	14170000	1963-02-28	262	A
USGS	14170000	1963-03-01	244	A
USGS	14170000	1963-03-02	268	A
USGS	14170000	1963-03-03	310	A
USGS	14170000	1963-03-04	256	A
USGS	14170000	1963-03-05	228	A
USGS	14170000	1963-03-06	212	A
USGS	14170000	1963-03-07	200	A
USGS	14170000	1963-03-08	190	A
USGS	14170000	1963-03-09	180	A
USGS	14170000	1963-03-10	170	A
USGS	14170000	1963-03-11	165	A
USGS	14170000	1963-03-12	165	A
USGS	14170000	1963-03-13	160	A
USGS	14170000	1963-03-14	165	A
USGS	14170000	1963-03-15	175	A
USGS	14170000	1963-03-16	206	A
USGS	14170000	1963-03-17	212	A
USGS	14170000	1963-03-18	185	A
USGS	14170000	1963-03-19	170	A
USGS	14170000	1963-03-20	165	A
USGS	14170000	1963-03-21	165	A
USGS	14170000	1963-03-22	175	A
USGS	14170000	1963-03-23	244	A
USGS	14170000	1963-03-24	310	A
USGS	14170000	1963-03-25	250	A
USGS	14170000	1963-03-26	239	A
USGS	14170000	1963-03-27	481	A
USGS	14170000	1963-03-28	1050	A
