# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-06-19 15:13:41 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14157500 COAST FORK WILLAMETTE RIVER NEAR GOSHEN, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14157500
#            TS   parameter     statistic     Description
#        113722       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	113722_00060_00003	113722_00060_00003_cd
USGS	14157500	1959-02-21	3930	A
USGS	14157500	1959-02-22	2770	A
USGS	14157500	1959-02-23	2060	A
USGS	14157500	1959-02-24	1770	A
USGS	14157500	1959-02-25	1420	A
USGS	14157500	1959-02-26	1150	A
USGS	14157500	1959-02-27	1260	A
USGS	14157500	1959-02-28	1160	A
USGS	14157500	1959-03-01	1380	A
USGS	14157500	1959-03-02	1810	A
USGS	14157500	1959-03-03	1690	A
USGS	14157500	1959-03-04	1520	A
USGS	14157500	1959-03-05	1250	A
USGS	14157500	1959-03-06	867	A
USGS	14157500	1959-03-07	626	A
USGS	14157500	1959-03-08	596	A
USGS	14157500	1959-03-09	578	A
USGS	14157500	1959-03-10	590	A
USGS	14157500	1959-03-11	542	A
USGS	14157500	1959-03-12	542	A
USGS	14157500	1959-03-13	590	A
USGS	14157500	1959-03-14	626	A
USGS	14157500	1959-03-15	584	A
USGS	14157500	1959-03-16	560	A
USGS	14157500	1959-03-17	560	A
USGS	14157500	1959-03-18	578	A
USGS	14157500	1959-03-19	727	A
USGS	14157500	1959-03-20	699	A
USGS	14157500	1959-03-21	1330	A
USGS	14157500	1959-03-22	1430	A
USGS	14157500	1959-03-23	1340	A
USGS	14157500	1959-03-24	1270	A
USGS	14157500	1959-03-25	1240	A
USGS	14157500	1959-03-26	2270	A
USGS	14157500	1959-03-27	2530	A
USGS	14157500	1959-03-28	3140	A
USGS	14157500	1959-03-29	3140	A
USGS	14157500	1959-03-30	4650	A
USGS	14157500	1959-03-31	5840	A
USGS	14157500	1959-04-01	5630	A
USGS	14157500	1959-04-02	4340	A
USGS	14157500	1959-04-03	3370	A
USGS	14157500	1959-04-04	2020	A
USGS	14157500	1959-04-05	1530	A
USGS	14157500	1959-04-06	1390	A
USGS	14157500	1959-04-07	979	A
USGS	14157500	1959-04-08	762	A
USGS	14157500	1959-04-09	699	A
USGS	14157500	1959-04-10	632	A
USGS	14157500	1959-04-11	566	A
USGS	14157500	1959-04-12	542	A
USGS	14157500	1959-04-13	520	A
USGS	14157500	1959-04-14	510	A
USGS	14157500	1959-04-15	500	A
USGS	14157500	1959-04-16	485	A
USGS	14157500	1959-04-17	470	A
USGS	14157500	1959-04-18	465	A
USGS	14157500	1959-04-19	450	A
USGS	14157500	1959-04-20	440	A
USGS	14157500	1959-04-21	420	A
USGS	14157500	1959-04-22	420	A
USGS	14157500	1959-04-23	410	A
USGS	14157500	1959-04-24	405	A
USGS	14157500	1959-04-25	400	A
USGS	14157500	1959-04-26	440	A
USGS	14157500	1959-04-27	470	A
USGS	14157500	1959-04-28	460	A
USGS	14157500	1959-04-29	450	A
USGS	14157500	1959-04-30	470	A
USGS	14157500	1959-05-01	510	A
USGS	14157500	1959-05-02	525	A
USGS	14157500	1959-05-03	542	A
USGS	14157500	1959-05-04	515	A
USGS	14157500	1959-05-05	578	A
USGS	14157500	1959-05-06	720	A
USGS	14157500	1959-05-07	584	A
USGS	14157500	1959-05-08	542	A
USGS	14157500	1959-05-09	566	A
USGS	14157500	1959-05-10	525	A
USGS	14157500	1959-05-11	500	A
USGS	14157500	1959-05-12	480	A
USGS	14157500	1959-05-13	465	A
USGS	14157500	1959-05-14	560	A
USGS	14157500	1959-05-15	874	A
USGS	14157500	1959-05-16	818	A
USGS	14157500	1959-05-17	979	A
USGS	14157500	1959-05-18	1310	A
USGS	14157500	1959-05-19	1610	A
USGS	14157500	1959-05-20	1690	A
USGS	14157500	1959-05-21	1510	A
USGS	14157500	1959-05-22	1060	A
USGS	14157500	1959-05-23	741	A
USGS	14157500	1959-05-24	685	A
USGS	14157500	1959-05-25	650	A
USGS	14157500	1959-05-26	644	A
USGS	14157500	1959-05-27	644	A
USGS	14157500	1959-05-28	644	A
USGS	14157500	1959-05-29	602	A
USGS	14157500	1959-05-30	490	A
USGS	14157500	1959-05-31	485	A
USGS	14157500	1959-06-01	470	A
USGS	14157500	1959-06-02	450	A
USGS	14157500	1959-06-03	440	A
USGS	14157500	1959-06-04	430	A
USGS	14157500	1959-06-05	495	A
USGS	14157500	1959-06-06	542	A
USGS	14157500	1959-06-07	500	A
USGS	14157500	1959-06-08	460	A
USGS	14157500	1959-06-09	460	A
USGS	14157500	1959-06-10	455	A
USGS	14157500	1959-06-11	445	A
USGS	14157500	1959-06-12	420	A
USGS	14157500	1959-06-13	410	A
USGS	14157500	1959-06-14	370	A
USGS	14157500	1959-06-15	365	A
USGS	14157500	1959-06-16	350	A
USGS	14157500	1959-06-17	350	A
USGS	14157500	1959-06-18	345	A
USGS	14157500	1959-06-19	340	A
USGS	14157500	1959-06-20	320	A
USGS	14157500	1959-06-21	315	A
USGS	14157500	1959-06-22	305	A
USGS	14157500	1959-06-23	295	A
USGS	14157500	1959-06-24	295	A
USGS	14157500	1959-06-25	295	A
USGS	14157500	1959-06-26	305	A
USGS	14157500	1959-06-27	305	A
USGS	14157500	1959-06-28	305	A
USGS	14157500	1959-06-29	305	A
USGS	14157500	1959-06-30	320	A
USGS	14157500	1959-07-01	305	A
USGS	14157500	1959-07-02	235	A
USGS	14157500	1959-07-03	222	A
USGS	14157500	1959-07-04	222	A
USGS	14157500	1959-07-05	235	A
USGS	14157500	1959-07-06	230	A
USGS	14157500	1959-07-07	206	A
USGS	14157500	1959-07-08	198	A
USGS	14157500	1959-07-09	194	A
USGS	14157500	1959-07-10	186	A
USGS	14157500	1959-07-11	182	A
USGS	14157500	1959-07-12	170	A
USGS	14157500	1959-07-13	170	A
USGS	14157500	1959-07-14	330	A
USGS	14157500	1959-07-15	455	A
USGS	14157500	1959-07-16	470	A
USGS	14157500	1959-07-17	470	A
USGS	14157500	1959-07-18	520	A
USGS	14157500	1959-07-19	671	A
USGS	14157500	1959-07-20	678	A
USGS	14157500	1959-07-21	678	A
USGS	14157500	1959-07-22	671	A
USGS	14157500	1959-07-23	671	A
USGS	14157500	1959-07-24	671	A
USGS	14157500	1959-07-25	741	A
USGS	14157500	1959-07-26	818	A
USGS	14157500	1959-07-27	811	A
USGS	14157500	1959-07-28	818	A
USGS	14157500	1959-07-29	951	A
USGS	14157500	1959-07-30	944	A
USGS	14157500	1959-07-31	1020	A
USGS	14157500	1959-08-01	1060	A
USGS	14157500	1959-08-02	1140	A
USGS	14157500	1959-08-03	1130	A
USGS	14157500	1959-08-04	1130	A
USGS	14157500	1959-08-05	1120	A
USGS	14157500	1959-08-06	1100	A
USGS	14157500	1959-08-07	1090	A
USGS	14157500	1959-08-08	1090	A
USGS	14157500	1959-08-09	1110	A
USGS	14157500	1959-08-10	1090	A
USGS	14157500	1959-08-11	1080	A
USGS	14157500	1959-08-12	1070	A
USGS	14157500	1959-08-13	1070	A
USGS	14157500	1959-08-14	1060	A
USGS	14157500	1959-08-15	1060	A
USGS	14157500	1959-08-16	1080	A
USGS	14157500	1959-08-17	1070	A
USGS	14157500	1959-08-18	1060	A
USGS	14157500	1959-08-19	1050	A
USGS	14157500	1959-08-20	1010	A
USGS	14157500	1959-08-21	909	A
USGS	14157500	1959-08-22	895	A
USGS	14157500	1959-08-23	881	A
USGS	14157500	1959-08-24	867	A
USGS	14157500	1959-08-25	860	A
USGS	14157500	1959-08-26	832	A
USGS	14157500	1959-08-27	748	A
USGS	14157500	1959-08-28	465	A
USGS	14157500	1959-08-29	295	A
USGS	14157500	1959-08-30	295	A
USGS	14157500	1959-08-31	270	A
USGS	14157500	1959-09-01	255	A
USGS	14157500	1959-09-02	182	A
USGS	14157500	1959-09-03	182	A
USGS	14157500	1959-09-04	182	A
USGS	14157500	1959-09-05	186	A
USGS	14157500	1959-09-06	190	A
USGS	14157500	1959-09-07	194	A
USGS	14157500	1959-09-08	186	A
USGS	14157500	1959-09-09	186	A
USGS	14157500	1959-09-10	178	A
USGS	14157500	1959-09-11	178	A
USGS	14157500	1959-09-12	170	A
USGS	14157500	1959-09-13	174	A
USGS	14157500	1959-09-14	174	A
USGS	14157500	1959-09-15	182	A
USGS	14157500	1959-09-16	194	A
USGS	14157500	1959-09-17	190	A
USGS	14157500	1959-09-18	190	A
USGS	14157500	1959-09-19	202	A
USGS	14157500	1959-09-20	218	A
USGS	14157500	1959-09-21	235	A
USGS	14157500	1959-09-22	214	A
USGS	14157500	1959-09-23	198	A
USGS	14157500	1959-09-24	194	A
USGS	14157500	1959-09-25	194	A
USGS	14157500	1959-09-26	206	A
USGS	14157500	1959-09-27	285	A
USGS	14157500	1959-09-28	226	A
USGS	14157500	1959-09-29	218	A
USGS	14157500	1959-09-30	214	A
USGS	14157500	1959-10-01	202	A
USGS	14157500	1959-10-02	202	A
USGS	14157500	1959-10-03	194	A
USGS	14157500	1959-10-04	194	A
USGS	14157500	1959-10-05	194	A
USGS	14157500	1959-10-06	194	A
USGS	14157500	1959-10-07	198	A
USGS	14157500	1959-10-08	245	A
USGS	14157500	1959-10-09	410	A
USGS	14157500	1959-10-10	400	A
USGS	14157500	1959-10-11	300	A
USGS	14157500	1959-10-12	265	A
USGS	14157500	1959-10-13	240	A
USGS	14157500	1959-10-14	222	A
USGS	14157500	1959-10-15	214	A
USGS	14157500	1959-10-16	206	A
USGS	14157500	1959-10-17	206	A
USGS	14157500	1959-10-18	202	A
USGS	14157500	1959-10-19	198	A
USGS	14157500	1959-10-20	226	A
USGS	14157500	1959-10-21	390	A
USGS	14157500	1959-10-22	596	A
USGS	14157500	1959-10-23	727	A
USGS	14157500	1959-10-24	748	A
USGS	14157500	1959-10-25	727	A
USGS	14157500	1959-10-26	713	A
USGS	14157500	1959-10-27	769	A
USGS	14157500	1959-10-28	923	A
USGS	14157500	1959-10-29	916	A
USGS	14157500	1959-10-30	888	A
USGS	14157500	1959-10-31	874	A
USGS	14157500	1959-11-01	860	A
USGS	14157500	1959-11-02	769	A
USGS	14157500	1959-11-03	400	A
USGS	14157500	1959-11-04	390	A
USGS	14157500	1959-11-05	385	A
USGS	14157500	1959-11-06	355	A
USGS	14157500	1959-11-07	226	A
USGS	14157500	1959-11-08	202	A
USGS	14157500	1959-11-09	202	A
USGS	14157500	1959-11-10	194	A
USGS	14157500	1959-11-11	190	A
USGS	14157500	1959-11-12	186	A
USGS	14157500	1959-11-13	186	A
USGS	14157500	1959-11-14	186	A
USGS	14157500	1959-11-15	186	A
USGS	14157500	1959-11-16	182	A
USGS	14157500	1959-11-17	158	A
USGS	14157500	1959-11-18	146	A
USGS	14157500	1959-11-19	154	A
USGS	14157500	1959-11-20	146	A
USGS	14157500	1959-11-21	182	A
USGS	14157500	1959-11-22	340	A
USGS	14157500	1959-11-23	560	A
USGS	14157500	1959-11-24	548	A
USGS	14157500	1959-11-25	548	A
USGS	14157500	1959-11-26	584	A
USGS	14157500	1959-11-27	566	A
USGS	14157500	1959-11-28	530	A
USGS	14157500	1959-11-29	520	A
USGS	14157500	1959-11-30	500	A
USGS	14157500	1959-12-01	320	A
USGS	14157500	1959-12-02	285	A
USGS	14157500	1959-12-03	285	A
USGS	14157500	1959-12-04	270	A
USGS	14157500	1959-12-05	202	A
USGS	14157500	1959-12-06	190	A
USGS	14157500	1959-12-07	190	A
USGS	14157500	1959-12-08	186	A
USGS	14157500	1959-12-09	186	A
USGS	14157500	1959-12-10	182	A
USGS	14157500	1959-12-11	198	A
USGS	14157500	1959-12-12	346	A
USGS	14157500	1959-12-13	797	A
USGS	14157500	1959-12-14	1040	A
USGS	14157500	1959-12-15	965	A
USGS	14157500	1959-12-16	888	A
USGS	14157500	1959-12-17	671	A
USGS	14157500	1959-12-18	530	A
USGS	14157500	1959-12-19	460	A
USGS	14157500	1959-12-20	270	A
USGS	14157500	1959-12-21	260	A
USGS	14157500	1959-12-22	255	A
USGS	14157500	1959-12-23	250	A
USGS	14157500	1959-12-24	450	A
USGS	14157500	1959-12-25	1400	A
USGS	14157500	1959-12-26	1300	A
USGS	14157500	1959-12-27	979	A
USGS	14157500	1959-12-28	895	A
USGS	14157500	1959-12-29	839	A
USGS	14157500	1959-12-30	685	A
USGS	14157500	1959-12-31	542	A
USGS	14157500	1960-01-01	500	A
USGS	14157500	1960-01-02	485	A
USGS	14157500	1960-01-03	470	A
USGS	14157500	1960-01-04	455	A
USGS	14157500	1960-01-05	430	A
USGS	14157500	1960-01-06	345	A
USGS	14157500	1960-01-07	519	A
USGS	14157500	1960-01-08	2060	A
USGS	14157500	1960-01-09	3010	A
USGS	14157500	1960-01-10	2050	A
USGS	14157500	1960-01-11	1480	A
USGS	14157500	1960-01-12	1830	A
USGS	14157500	1960-01-13	1650	A
USGS	14157500	1960-01-14	1250	A
USGS	14157500	1960-01-15	1000	A
USGS	14157500	1960-01-16	1120	A
USGS	14157500	1960-01-17	3120	A
USGS	14157500	1960-01-18	4460	A
USGS	14157500	1960-01-19	3500	A
USGS	14157500	1960-01-20	3000	A
USGS	14157500	1960-01-21	2510	A
USGS	14157500	1960-01-22	2340	A
USGS	14157500	1960-01-23	1930	A
USGS	14157500	1960-01-24	1380	A
USGS	14157500	1960-01-25	1330	A
USGS	14157500	1960-01-26	1490	A
USGS	14157500	1960-01-27	1740	A
USGS	14157500	1960-01-28	1440	A
USGS	14157500	1960-01-29	1130	A
USGS	14157500	1960-01-30	1210	A
USGS	14157500	1960-01-31	1470	A
USGS	14157500	1960-02-01	1060	A
USGS	14157500	1960-02-02	2090	A
USGS	14157500	1960-02-03	2430	A
USGS	14157500	1960-02-04	2880	A
USGS	14157500	1960-02-05	2940	A
USGS	14157500	1960-02-06	3130	A
USGS	14157500	1960-02-07	4450	A
USGS	14157500	1960-02-08	8860	A
USGS	14157500	1960-02-09	9590	A
USGS	14157500	1960-02-10	7770	A
USGS	14157500	1960-02-11	8450	A
USGS	14157500	1960-02-12	8850	A
USGS	14157500	1960-02-13	4570	A
USGS	14157500	1960-02-14	3980	A
USGS	14157500	1960-02-15	3780	A
USGS	14157500	1960-02-16	3900	A
USGS	14157500	1960-02-17	3370	A
USGS	14157500	1960-02-18	2780	A
USGS	14157500	1960-02-19	1810	A
USGS	14157500	1960-02-20	1350	A
USGS	14157500	1960-02-21	1250	A
USGS	14157500	1960-02-22	1030	A
USGS	14157500	1960-02-23	839	A
USGS	14157500	1960-02-24	692	A
USGS	14157500	1960-02-25	644	A
USGS	14157500	1960-02-26	644	A
USGS	14157500	1960-02-27	596	A
USGS	14157500	1960-02-28	572	A
USGS	14157500	1960-02-29	548	A
USGS	14157500	1960-03-01	530	A
USGS	14157500	1960-03-02	520	A
USGS	14157500	1960-03-03	937	A
USGS	14157500	1960-03-04	3480	A
USGS	14157500	1960-03-05	8530	A
USGS	14157500	1960-03-06	7600	A
USGS	14157500	1960-03-07	10100	A
USGS	14157500	1960-03-08	9230	A
USGS	14157500	1960-03-09	10700	A
USGS	14157500	1960-03-10	8800	A
USGS	14157500	1960-03-11	9640	A
USGS	14157500	1960-03-12	6400	A
USGS	14157500	1960-03-13	5210	A
USGS	14157500	1960-03-14	3890	A
USGS	14157500	1960-03-15	3600	A
USGS	14157500	1960-03-16	3150	A
USGS	14157500	1960-03-17	2860	A
USGS	14157500	1960-03-18	2500	A
USGS	14157500	1960-03-19	2410	A
USGS	14157500	1960-03-20	2280	A
USGS	14157500	1960-03-21	2070	A
USGS	14157500	1960-03-22	1990	A
USGS	14157500	1960-03-23	1860	A
USGS	14157500	1960-03-24	1800	A
USGS	14157500	1960-03-25	1610	A
USGS	14157500	1960-03-26	1290	A
USGS	14157500	1960-03-27	1090	A
USGS	14157500	1960-03-28	1210	A
USGS	14157500	1960-03-29	1290	A
USGS	14157500	1960-03-30	5840	A
USGS	14157500	1960-03-31	7020	A
USGS	14157500	1960-04-01	8690	A
USGS	14157500	1960-04-02	8170	A
USGS	14157500	1960-04-03	6740	A
USGS	14157500	1960-04-04	4270	A
USGS	14157500	1960-04-05	2520	A
USGS	14157500	1960-04-06	1610	A
USGS	14157500	1960-04-07	1310	A
USGS	14157500	1960-04-08	1240	A
USGS	14157500	1960-04-09	1190	A
USGS	14157500	1960-04-10	1030	A
USGS	14157500	1960-04-11	848	A
USGS	14157500	1960-04-12	890	A
USGS	14157500	1960-04-13	1050	A
USGS	14157500	1960-04-14	2970	A
USGS	14157500	1960-04-15	3340	A
USGS	14157500	1960-04-16	2550	A
USGS	14157500	1960-04-17	1980	A
USGS	14157500	1960-04-18	2620	A
USGS	14157500	1960-04-19	3720	A
USGS	14157500	1960-04-20	3420	A
USGS	14157500	1960-04-21	2960	A
USGS	14157500	1960-04-22	3090	A
USGS	14157500	1960-04-23	2990	A
USGS	14157500	1960-04-24	2450	A
USGS	14157500	1960-04-25	1860	A
USGS	14157500	1960-04-26	1370	A
USGS	14157500	1960-04-27	1070	A
USGS	14157500	1960-04-28	1150	A
USGS	14157500	1960-04-29	1290	A
USGS	14157500	1960-04-30	1230	A
USGS	14157500	1960-05-01	1040	A
USGS	14157500	1960-05-02	897	A
USGS	14157500	1960-05-03	911	A
USGS	14157500	1960-05-04	1090	A
USGS	14157500	1960-05-05	1000	A
USGS	14157500	1960-05-06	981	A
USGS	14157500	1960-05-07	2240	A
USGS	14157500	1960-05-08	2580	A
USGS	14157500	1960-05-09	2380	A
USGS	14157500	1960-05-10	2310	A
USGS	14157500	1960-05-11	1380	A
USGS	14157500	1960-05-12	1170	A
USGS	14157500	1960-05-13	1410	A
USGS	14157500	1960-05-14	1660	A
USGS	14157500	1960-05-15	1570	A
USGS	14157500	1960-05-16	1550	A
USGS	14157500	1960-05-17	1610	A
USGS	14157500	1960-05-18	1900	A
USGS	14157500	1960-05-19	1970	A
USGS	14157500	1960-05-20	3370	A
USGS	14157500	1960-05-21	7920	A
USGS	14157500	1960-05-22	5690	A
USGS	14157500	1960-05-23	3920	A
USGS	14157500	1960-05-24	3720	A
USGS	14157500	1960-05-25	3530	A
USGS	14157500	1960-05-26	5190	A
USGS	14157500	1960-05-27	5300	A
USGS	14157500	1960-05-28	3560	A
USGS	14157500	1960-05-29	2370	A
USGS	14157500	1960-05-30	2060	A
USGS	14157500	1960-05-31	1670	A
USGS	14157500	1960-06-01	1230	A
USGS	14157500	1960-06-02	1130	A
USGS	14157500	1960-06-03	1020	A
USGS	14157500	1960-06-04	820	A
USGS	14157500	1960-06-05	743	A
USGS	14157500	1960-06-06	638	A
USGS	14157500	1960-06-07	608	A
USGS	14157500	1960-06-08	578	A
USGS	14157500	1960-06-09	554	A
USGS	14157500	1960-06-10	506	A
USGS	14157500	1960-06-11	476	A
USGS	14157500	1960-06-12	470	A
USGS	14157500	1960-06-13	458	A
USGS	14157500	1960-06-14	452	A
USGS	14157500	1960-06-15	464	A
USGS	14157500	1960-06-16	458	A
USGS	14157500	1960-06-17	464	A
USGS	14157500	1960-06-18	440	A
USGS	14157500	1960-06-19	440	A
USGS	14157500	1960-06-20	435	A
USGS	14157500	1960-06-21	410	A
USGS	14157500	1960-06-22	410	A
USGS	14157500	1960-06-23	410	A
USGS	14157500	1960-06-24	410	A
USGS	14157500	1960-06-25	405	A
USGS	14157500	1960-06-26	405	A
USGS	14157500	1960-06-27	400	A
USGS	14157500	1960-06-28	380	A
USGS	14157500	1960-06-29	355	A
USGS	14157500	1960-06-30	340	A
USGS	14157500	1960-07-01	320	A
USGS	14157500	1960-07-02	245	A
USGS	14157500	1960-07-03	225	A
USGS	14157500	1960-07-04	225	A
USGS	14157500	1960-07-05	220	A
USGS	14157500	1960-07-06	215	A
USGS	14157500	1960-07-07	225	A
USGS	14157500	1960-07-08	225	A
USGS	14157500	1960-07-09	225	A
USGS	14157500	1960-07-10	220	A
USGS	14157500	1960-07-11	225	A
USGS	14157500	1960-07-12	230	A
USGS	14157500	1960-07-13	235	A
USGS	14157500	1960-07-14	240	A
USGS	14157500	1960-07-15	240	A
USGS	14157500	1960-07-16	280	A
USGS	14157500	1960-07-17	290	A
USGS	14157500	1960-07-18	305	A
USGS	14157500	1960-07-19	310	A
USGS	14157500	1960-07-20	370	A
USGS	14157500	1960-07-21	390	A
USGS	14157500	1960-07-22	430	A
USGS	14157500	1960-07-23	440	A
USGS	14157500	1960-07-24	458	A
USGS	14157500	1960-07-25	464	A
USGS	14157500	1960-07-26	512	A
USGS	14157500	1960-07-27	518	A
USGS	14157500	1960-07-28	584	A
USGS	14157500	1960-07-29	632	A
USGS	14157500	1960-07-30	674	A
USGS	14157500	1960-07-31	680	A
USGS	14157500	1960-08-01	687	A
USGS	14157500	1960-08-02	708	A
USGS	14157500	1960-08-03	715	A
USGS	14157500	1960-08-04	743	A
USGS	14157500	1960-08-05	785	A
USGS	14157500	1960-08-06	620	A
USGS	14157500	1960-08-07	608	A
USGS	14157500	1960-08-08	602	A
USGS	14157500	1960-08-09	596	A
USGS	14157500	1960-08-10	596	A
USGS	14157500	1960-08-11	596	A
USGS	14157500	1960-08-12	596	A
USGS	14157500	1960-08-13	596	A
USGS	14157500	1960-08-14	596	A
USGS	14157500	1960-08-15	590	A
USGS	14157500	1960-08-16	584	A
USGS	14157500	1960-08-17	584	A
USGS	14157500	1960-08-18	596	A
USGS	14157500	1960-08-19	596	A
USGS	14157500	1960-08-20	596	A
USGS	14157500	1960-08-21	596	A
USGS	14157500	1960-08-22	596	A
USGS	14157500	1960-08-23	608	A
USGS	14157500	1960-08-24	620	A
USGS	14157500	1960-08-25	620	A
USGS	14157500	1960-08-26	608	A
USGS	14157500	1960-08-27	608	A
USGS	14157500	1960-08-28	596	A
USGS	14157500	1960-08-29	590	A
USGS	14157500	1960-08-30	590	A
USGS	14157500	1960-08-31	596	A
USGS	14157500	1960-09-01	614	A
USGS	14157500	1960-09-02	614	A
USGS	14157500	1960-09-03	626	A
USGS	14157500	1960-09-04	626	A
USGS	14157500	1960-09-05	626	A
USGS	14157500	1960-09-06	620	A
USGS	14157500	1960-09-07	614	A
USGS	14157500	1960-09-08	608	A
USGS	14157500	1960-09-09	602	A
USGS	14157500	1960-09-10	512	A
USGS	14157500	1960-09-11	400	A
USGS	14157500	1960-09-12	430	A
USGS	14157500	1960-09-13	674	A
USGS	14157500	1960-09-14	674	A
USGS	14157500	1960-09-15	668	A
USGS	14157500	1960-09-16	662	A
USGS	14157500	1960-09-17	656	A
USGS	14157500	1960-09-18	644	A
USGS	14157500	1960-09-19	638	A
USGS	14157500	1960-09-20	626	A
USGS	14157500	1960-09-21	620	A
USGS	14157500	1960-09-22	614	A
USGS	14157500	1960-09-23	608	A
USGS	14157500	1960-09-24	590	A
USGS	14157500	1960-09-25	578	A
USGS	14157500	1960-09-26	584	A
USGS	14157500	1960-09-27	638	A
USGS	14157500	1960-09-28	626	A
USGS	14157500	1960-09-29	620	A
USGS	14157500	1960-09-30	602	A
USGS	14157500	1960-10-01	596	A
USGS	14157500	1960-10-02	596	A
USGS	14157500	1960-10-03	518	A
USGS	14157500	1960-10-04	245	A
USGS	14157500	1960-10-05	230	A
USGS	14157500	1960-10-06	240	A
USGS	14157500	1960-10-07	255	A
USGS	14157500	1960-10-08	320	A
USGS	14157500	1960-10-09	305	A
USGS	14157500	1960-10-10	275	A
USGS	14157500	1960-10-11	255	A
USGS	14157500	1960-10-12	250	A
USGS	14157500	1960-10-13	255	A
USGS	14157500	1960-10-14	245	A
USGS	14157500	1960-10-15	240	A
USGS	14157500	1960-10-16	235	A
USGS	14157500	1960-10-17	215	A
USGS	14157500	1960-10-18	210	A
USGS	14157500	1960-10-19	210	A
USGS	14157500	1960-10-20	240	A
USGS	14157500	1960-10-21	280	A
USGS	14157500	1960-10-22	280	A
USGS	14157500	1960-10-23	275	A
USGS	14157500	1960-10-24	285	A
USGS	14157500	1960-10-25	285	A
USGS	14157500	1960-10-26	295	A
USGS	14157500	1960-10-27	320	A
USGS	14157500	1960-10-28	380	A
USGS	14157500	1960-10-29	380	A
USGS	14157500	1960-10-30	395	A
USGS	14157500	1960-10-31	729	A
USGS	14157500	1960-11-01	771	A
USGS	14157500	1960-11-02	799	A
USGS	14157500	1960-11-03	680	A
USGS	14157500	1960-11-04	602	A
USGS	14157500	1960-11-05	400	A
USGS	14157500	1960-11-06	355	A
USGS	14157500	1960-11-07	215	A
USGS	14157500	1960-11-08	205	A
USGS	14157500	1960-11-09	200	A
USGS	14157500	1960-11-10	170	A
USGS	14157500	1960-11-11	375	A
USGS	14157500	1960-11-12	325	A
USGS	14157500	1960-11-13	305	A
USGS	14157500	1960-11-14	440	A
USGS	14157500	1960-11-15	682	A
USGS	14157500	1960-11-16	1360	A
USGS	14157500	1960-11-17	1680	A
USGS	14157500	1960-11-18	3780	A
USGS	14157500	1960-11-19	4810	A
USGS	14157500	1960-11-20	4140	A
USGS	14157500	1960-11-21	3230	A
USGS	14157500	1960-11-22	1490	A
USGS	14157500	1960-11-23	1720	A
USGS	14157500	1960-11-24	11200	A
USGS	14157500	1960-11-25	12900	A
USGS	14157500	1960-11-26	5380	A
USGS	14157500	1960-11-27	7290	A
USGS	14157500	1960-11-28	8170	A
USGS	14157500	1960-11-29	7840	A
USGS	14157500	1960-11-30	7760	A
USGS	14157500	1960-12-01	7240	A
USGS	14157500	1960-12-02	6510	A
USGS	14157500	1960-12-03	5940	A
USGS	14157500	1960-12-04	4710	A
USGS	14157500	1960-12-05	2620	A
USGS	14157500	1960-12-06	1890	A
USGS	14157500	1960-12-07	1610	A
USGS	14157500	1960-12-08	1350	A
USGS	14157500	1960-12-09	1120	A
USGS	14157500	1960-12-10	1000	A
USGS	14157500	1960-12-11	961	A
USGS	14157500	1960-12-12	912	A
USGS	14157500	1960-12-13	786	A
USGS	14157500	1960-12-14	695	A
USGS	14157500	1960-12-15	667	A
USGS	14157500	1960-12-16	702	A
USGS	14157500	1960-12-17	961	A
USGS	14157500	1960-12-18	2390	A
USGS	14157500	1960-12-19	4890	A
USGS	14157500	1960-12-20	4150	A
USGS	14157500	1960-12-21	3280	A
USGS	14157500	1960-12-22	2320	A
USGS	14157500	1960-12-23	1710	A
USGS	14157500	1960-12-24	1570	A
USGS	14157500	1960-12-25	1450	A
USGS	14157500	1960-12-26	1310	A
USGS	14157500	1960-12-27	1010	A
USGS	14157500	1960-12-28	947	A
USGS	14157500	1960-12-29	905	A
USGS	14157500	1960-12-30	800	A
USGS	14157500	1960-12-31	758	A
USGS	14157500	1961-01-01	702	A
USGS	14157500	1961-01-02	667	A
USGS	14157500	1961-01-03	611	A
USGS	14157500	1961-01-04	496	A
USGS	14157500	1961-01-05	496	A
USGS	14157500	1961-01-06	527	A
USGS	14157500	1961-01-07	562	A
USGS	14157500	1961-01-08	891	A
USGS	14157500	1961-01-09	884	A
USGS	14157500	1961-01-10	786	A
USGS	14157500	1961-01-11	695	A
USGS	14157500	1961-01-12	730	A
USGS	14157500	1961-01-13	954	A
USGS	14157500	1961-01-14	1360	A
USGS	14157500	1961-01-15	1750	A
USGS	14157500	1961-01-16	1930	A
