# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-06-19 15:10:29 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14187500 SOUTH SANTIAM RIVER AT WATERLOO, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14187500
#            TS   parameter     statistic     Description
#        114080       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	114080_00060_00003	114080_00060_00003_cd
USGS	14187500	1962-01-13	3020	A
USGS	14187500	1962-01-14	2660	A
USGS	14187500	1962-01-15	2540	A
USGS	14187500	1962-01-16	2250	A
USGS	14187500	1962-01-17	2120	A
USGS	14187500	1962-01-18	2040	A
USGS	14187500	1962-01-19	1890	A
USGS	14187500	1962-01-20	1710	A
USGS	14187500	1962-01-21	1470	A
USGS	14187500	1962-01-22	1460	A
USGS	14187500	1962-01-23	1500	A
USGS	14187500	1962-01-24	1460	A
USGS	14187500	1962-01-25	1420	A
USGS	14187500	1962-01-26	1720	A
USGS	14187500	1962-01-27	2040	A
USGS	14187500	1962-01-28	1990	A
USGS	14187500	1962-01-29	2000	A
USGS	14187500	1962-01-30	2250	A
USGS	14187500	1962-01-31	2180	A
USGS	14187500	1962-02-01	2180	A
USGS	14187500	1962-02-02	2250	A
USGS	14187500	1962-02-03	2180	A
USGS	14187500	1962-02-04	2030	A
USGS	14187500	1962-02-05	1890	A
USGS	14187500	1962-02-06	1890	A
USGS	14187500	1962-02-07	2100	A
USGS	14187500	1962-02-08	2490	A
USGS	14187500	1962-02-09	2820	A
USGS	14187500	1962-02-10	4210	A
USGS	14187500	1962-02-11	3920	A
USGS	14187500	1962-02-12	3270	A
USGS	14187500	1962-02-13	4010	A
USGS	14187500	1962-02-14	5640	A
USGS	14187500	1962-02-15	5070	A
USGS	14187500	1962-02-16	4110	A
USGS	14187500	1962-02-17	4630	A
USGS	14187500	1962-02-18	5070	A
USGS	14187500	1962-02-19	4010	A
USGS	14187500	1962-02-20	3450	A
USGS	14187500	1962-02-21	2910	A
USGS	14187500	1962-02-22	2570	A
USGS	14187500	1962-02-23	2660	A
USGS	14187500	1962-02-24	2410	A
USGS	14187500	1962-02-25	2180	A
USGS	14187500	1962-02-26	1820	A
USGS	14187500	1962-02-27	1680	A
USGS	14187500	1962-02-28	1690	A
USGS	14187500	1962-03-01	1710	A
USGS	14187500	1962-03-02	1650	A
USGS	14187500	1962-03-03	1590	A
USGS	14187500	1962-03-04	1970	A
USGS	14187500	1962-03-05	2660	A
USGS	14187500	1962-03-06	3230	A
USGS	14187500	1962-03-07	3410	A
USGS	14187500	1962-03-08	3230	A
USGS	14187500	1962-03-09	3200	A
USGS	14187500	1962-03-10	2860	A
USGS	14187500	1962-03-11	2660	A
USGS	14187500	1962-03-12	2360	A
USGS	14187500	1962-03-13	2220	A
USGS	14187500	1962-03-14	2200	A
USGS	14187500	1962-03-15	2300	A
USGS	14187500	1962-03-16	2410	A
USGS	14187500	1962-03-17	2490	A
USGS	14187500	1962-03-18	2570	A
USGS	14187500	1962-03-19	2710	A
USGS	14187500	1962-03-20	3040	A
USGS	14187500	1962-03-21	3220	A
USGS	14187500	1962-03-22	3880	A
USGS	14187500	1962-03-23	3970	A
USGS	14187500	1962-03-24	5260	A
USGS	14187500	1962-03-25	14100	A
USGS	14187500	1962-03-26	18900	A
USGS	14187500	1962-03-27	18800	A
USGS	14187500	1962-03-28	10900	A
USGS	14187500	1962-03-29	7350	A
USGS	14187500	1962-03-30	5780	A
USGS	14187500	1962-03-31	5300	A
USGS	14187500	1962-04-01	5600	A
USGS	14187500	1962-04-02	5090	A
USGS	14187500	1962-04-03	4480	A
USGS	14187500	1962-04-04	4090	A
USGS	14187500	1962-04-05	6230	A
USGS	14187500	1962-04-06	6750	A
USGS	14187500	1962-04-07	12600	A
USGS	14187500	1962-04-08	13700	A
USGS	14187500	1962-04-09	12800	A
USGS	14187500	1962-04-10	8270	A
USGS	14187500	1962-04-11	6150	A
USGS	14187500	1962-04-12	5280	A
USGS	14187500	1962-04-13	5250	A
USGS	14187500	1962-04-14	5370	A
USGS	14187500	1962-04-15	5250	A
USGS	14187500	1962-04-16	4230	A
USGS	14187500	1962-04-17	3650	A
USGS	14187500	1962-04-18	3520	A
USGS	14187500	1962-04-19	3590	A
USGS	14187500	1962-04-20	3410	A
USGS	14187500	1962-04-21	2980	A
USGS	14187500	1962-04-22	2740	A
USGS	14187500	1962-04-23	2710	A
USGS	14187500	1962-04-24	2880	A
USGS	14187500	1962-04-25	2790	A
USGS	14187500	1962-04-26	2410	A
USGS	14187500	1962-04-27	9530	A
USGS	14187500	1962-04-28	8980	A
USGS	14187500	1962-04-29	5950	A
USGS	14187500	1962-04-30	4700	A
USGS	14187500	1962-05-01	4050	A
USGS	14187500	1962-05-02	4170	A
USGS	14187500	1962-05-03	5740	A
USGS	14187500	1962-05-04	7080	A
USGS	14187500	1962-05-05	5140	A
USGS	14187500	1962-05-06	4210	A
USGS	14187500	1962-05-07	3860	A
USGS	14187500	1962-05-08	3930	A
USGS	14187500	1962-05-09	5180	A
USGS	14187500	1962-05-10	5690	A
USGS	14187500	1962-05-11	4780	A
USGS	14187500	1962-05-12	3930	A
USGS	14187500	1962-05-13	3450	A
USGS	14187500	1962-05-14	2950	A
USGS	14187500	1962-05-15	2640	A
USGS	14187500	1962-05-16	2510	A
USGS	14187500	1962-05-17	2270	A
USGS	14187500	1962-05-18	2130	A
USGS	14187500	1962-05-19	2040	A
USGS	14187500	1962-05-20	2130	A
USGS	14187500	1962-05-21	2140	A
USGS	14187500	1962-05-22	2040	A
USGS	14187500	1962-05-23	2200	A
USGS	14187500	1962-05-24	2250	A
USGS	14187500	1962-05-25	4000	A
USGS	14187500	1962-05-26	4360	A
USGS	14187500	1962-05-27	3490	A
USGS	14187500	1962-05-28	3040	A
USGS	14187500	1962-05-29	2640	A
USGS	14187500	1962-05-30	2310	A
USGS	14187500	1962-05-31	2060	A
USGS	14187500	1962-06-01	1890	A
USGS	14187500	1962-06-02	1930	A
USGS	14187500	1962-06-03	2380	A
USGS	14187500	1962-06-04	2090	A
USGS	14187500	1962-06-05	2020	A
USGS	14187500	1962-06-06	1890	A
USGS	14187500	1962-06-07	1760	A
USGS	14187500	1962-06-08	1680	A
USGS	14187500	1962-06-09	1650	A
USGS	14187500	1962-06-10	1540	A
USGS	14187500	1962-06-11	1410	A
USGS	14187500	1962-06-12	1320	A
USGS	14187500	1962-06-13	1260	A
USGS	14187500	1962-06-14	1190	A
USGS	14187500	1962-06-15	1110	A
USGS	14187500	1962-06-16	1040	A
USGS	14187500	1962-06-17	1050	A
USGS	14187500	1962-06-18	993	A
USGS	14187500	1962-06-19	950	A
USGS	14187500	1962-06-20	910	A
USGS	14187500	1962-06-21	870	A
USGS	14187500	1962-06-22	840	A
USGS	14187500	1962-06-23	810	A
USGS	14187500	1962-06-24	790	A
USGS	14187500	1962-06-25	770	A
USGS	14187500	1962-06-26	770	A
USGS	14187500	1962-06-27	724	A
USGS	14187500	1962-06-28	680	A
USGS	14187500	1962-06-29	660	A
USGS	14187500	1962-06-30	620	A
USGS	14187500	1962-07-01	600	A
USGS	14187500	1962-07-02	580	A
USGS	14187500	1962-07-03	560	A
USGS	14187500	1962-07-04	540	A
USGS	14187500	1962-07-05	540	A
USGS	14187500	1962-07-06	520	A
USGS	14187500	1962-07-07	510	A
USGS	14187500	1962-07-08	490	A
USGS	14187500	1962-07-09	475	A
USGS	14187500	1962-07-10	452	A
USGS	14187500	1962-07-11	438	A
USGS	14187500	1962-07-12	430	A
USGS	14187500	1962-07-13	430	A
USGS	14187500	1962-07-14	416	A
USGS	14187500	1962-07-15	402	A
USGS	14187500	1962-07-16	395	A
USGS	14187500	1962-07-17	381	A
USGS	14187500	1962-07-18	374	A
USGS	14187500	1962-07-19	367	A
USGS	14187500	1962-07-20	360	A
USGS	14187500	1962-07-21	347	A
USGS	14187500	1962-07-22	340	A
USGS	14187500	1962-07-23	328	A
USGS	14187500	1962-07-24	314	A
USGS	14187500	1962-07-25	308	A
USGS	14187500	1962-07-26	302	A
USGS	14187500	1962-07-27	289	A
USGS	14187500	1962-07-28	278	A
USGS	14187500	1962-07-29	278	A
USGS	14187500	1962-07-30	272	A
USGS	14187500	1962-07-31	261	A
USGS	14187500	1962-08-01	261	A
USGS	14187500	1962-08-02	261	A
USGS	14187500	1962-08-03	340	A
USGS	14187500	1962-08-04	602	A
USGS	14187500	1962-08-05	561	A
USGS	14187500	1962-08-06	461	A
USGS	14187500	1962-08-07	550	A
USGS	14187500	1962-08-08	733	A
USGS	14187500	1962-08-09	644	A
USGS	14187500	1962-08-10	521	A
USGS	14187500	1962-08-11	438	A
USGS	14187500	1962-08-12	381	A
USGS	14187500	1962-08-13	340	A
USGS	14187500	1962-08-14	328	A
USGS	14187500	1962-08-15	308	A
USGS	14187500	1962-08-16	289	A
USGS	14187500	1962-08-17	284	A
USGS	14187500	1962-08-18	278	A
USGS	14187500	1962-08-19	272	A
USGS	14187500	1962-08-20	261	A
USGS	14187500	1962-08-21	249	A
USGS	14187500	1962-08-22	244	A
USGS	14187500	1962-08-23	238	A
USGS	14187500	1962-08-24	238	A
USGS	14187500	1962-08-25	238	A
USGS	14187500	1962-08-26	233	A
USGS	14187500	1962-08-27	228	A
USGS	14187500	1962-08-28	222	A
USGS	14187500	1962-08-29	217	A
USGS	14187500	1962-08-30	217	A
USGS	14187500	1962-08-31	212	A
USGS	14187500	1962-09-01	207	A
USGS	14187500	1962-09-02	202	A
USGS	14187500	1962-09-03	202	A
USGS	14187500	1962-09-04	196	A
USGS	14187500	1962-09-05	186	A
USGS	14187500	1962-09-06	186	A
USGS	14187500	1962-09-07	181	A
USGS	14187500	1962-09-08	172	A
USGS	14187500	1962-09-09	167	A
USGS	14187500	1962-09-10	181	A
USGS	14187500	1962-09-11	1090	A
USGS	14187500	1962-09-12	697	A
USGS	14187500	1962-09-13	482	A
USGS	14187500	1962-09-14	490	A
USGS	14187500	1962-09-15	416	A
USGS	14187500	1962-09-16	354	A
USGS	14187500	1962-09-17	308	A
USGS	14187500	1962-09-18	284	A
USGS	14187500	1962-09-19	261	A
USGS	14187500	1962-09-20	249	A
USGS	14187500	1962-09-21	244	A
USGS	14187500	1962-09-22	238	A
USGS	14187500	1962-09-23	233	A
USGS	14187500	1962-09-24	222	A
USGS	14187500	1962-09-25	217	A
USGS	14187500	1962-09-26	207	A
USGS	14187500	1962-09-27	207	A
USGS	14187500	1962-09-28	272	A
USGS	14187500	1962-09-29	910	A
USGS	14187500	1962-09-30	553	A
USGS	14187500	1962-10-01	416	A
USGS	14187500	1962-10-02	360	A
USGS	14187500	1962-10-03	659	A
USGS	14187500	1962-10-04	706	A
USGS	14187500	1962-10-05	513	A
USGS	14187500	1962-10-06	445	A
USGS	14187500	1962-10-07	570	A
USGS	14187500	1962-10-08	6000	A
USGS	14187500	1962-10-09	5960	A
USGS	14187500	1962-10-10	6050	A
USGS	14187500	1962-10-11	5830	A
USGS	14187500	1962-10-12	6100	A
USGS	14187500	1962-10-13	4270	A
USGS	14187500	1962-10-14	3220	A
USGS	14187500	1962-10-15	3840	A
USGS	14187500	1962-10-16	2930	A
USGS	14187500	1962-10-17	2270	A
USGS	14187500	1962-10-18	1850	A
USGS	14187500	1962-10-19	1560	A
USGS	14187500	1962-10-20	1370	A
USGS	14187500	1962-10-21	1220	A
USGS	14187500	1962-10-22	1090	A
USGS	14187500	1962-10-23	993	A
USGS	14187500	1962-10-24	920	A
USGS	14187500	1962-10-25	860	A
USGS	14187500	1962-10-26	810	A
USGS	14187500	1962-10-27	760	A
USGS	14187500	1962-10-28	724	A
USGS	14187500	1962-10-29	688	A
USGS	14187500	1962-10-30	644	A
USGS	14187500	1962-10-31	619	A
USGS	14187500	1962-11-01	602	A
USGS	14187500	1962-11-02	585	A
USGS	14187500	1962-11-03	577	A
USGS	14187500	1962-11-04	561	A
USGS	14187500	1962-11-05	697	A
USGS	14187500	1962-11-06	1030	A
USGS	14187500	1962-11-07	840	A
USGS	14187500	1962-11-08	1030	A
USGS	14187500	1962-11-09	3740	A
USGS	14187500	1962-11-10	3490	A
USGS	14187500	1962-11-11	2880	A
USGS	14187500	1962-11-12	3710	A
USGS	14187500	1962-11-13	3180	A
USGS	14187500	1962-11-14	2470	A
USGS	14187500	1962-11-15	2140	A
USGS	14187500	1962-11-16	2620	A
USGS	14187500	1962-11-17	2440	A
USGS	14187500	1962-11-18	3020	A
USGS	14187500	1962-11-19	2790	A
USGS	14187500	1962-11-20	12900	A
USGS	14187500	1962-11-21	14700	A
USGS	14187500	1962-11-22	7110	A
USGS	14187500	1962-11-23	4810	A
USGS	14187500	1962-11-24	3720	A
USGS	14187500	1962-11-25	3650	A
USGS	14187500	1962-11-26	17000	A
USGS	14187500	1962-11-27	11100	A
USGS	14187500	1962-11-28	7160	A
USGS	14187500	1962-11-29	5210	A
USGS	14187500	1962-11-30	8990	A
USGS	14187500	1962-12-01	11100	A
USGS	14187500	1962-12-02	14300	A
USGS	14187500	1962-12-03	12600	A
USGS	14187500	1962-12-04	8320	A
USGS	14187500	1962-12-05	6850	A
USGS	14187500	1962-12-06	7700	A
USGS	14187500	1962-12-07	6480	A
USGS	14187500	1962-12-08	5180	A
USGS	14187500	1962-12-09	4400	A
USGS	14187500	1962-12-10	3760	A
USGS	14187500	1962-12-11	3270	A
USGS	14187500	1962-12-12	2840	A
USGS	14187500	1962-12-13	2520	A
USGS	14187500	1962-12-14	2670	A
USGS	14187500	1962-12-15	5000	A
USGS	14187500	1962-12-16	6100	A
USGS	14187500	1962-12-17	4380	A
USGS	14187500	1962-12-18	3540	A
USGS	14187500	1962-12-19	3090	A
USGS	14187500	1962-12-20	2770	A
USGS	14187500	1962-12-21	2460	A
USGS	14187500	1962-12-22	2280	A
USGS	14187500	1962-12-23	2070	A
USGS	14187500	1962-12-24	1890	A
USGS	14187500	1962-12-25	1720	A
USGS	14187500	1962-12-26	1620	A
USGS	14187500	1962-12-27	1520	A
USGS	14187500	1962-12-28	1460	A
USGS	14187500	1962-12-29	1370	A
USGS	14187500	1962-12-30	1320	A
USGS	14187500	1962-12-31	1370	A
USGS	14187500	1963-01-01	1320	A
USGS	14187500	1963-01-02	1560	A
USGS	14187500	1963-01-03	3500	A
USGS	14187500	1963-01-04	2960	A
USGS	14187500	1963-01-05	2360	A
USGS	14187500	1963-01-06	2030	A
USGS	14187500	1963-01-07	1810	A
USGS	14187500	1963-01-08	1640	A
USGS	14187500	1963-01-09	1560	A
USGS	14187500	1963-01-10	1480	A
USGS	14187500	1963-01-11	1290	A
USGS	14187500	1963-01-12	1100	A
USGS	14187500	1963-01-13	1260	A
USGS	14187500	1963-01-14	1240	A
USGS	14187500	1963-01-15	1160	A
USGS	14187500	1963-01-16	1110	A
USGS	14187500	1963-01-17	1050	A
USGS	14187500	1963-01-18	1040	A
USGS	14187500	1963-01-19	971	A
USGS	14187500	1963-01-20	940	A
USGS	14187500	1963-01-21	910	A
USGS	14187500	1963-01-22	880	A
USGS	14187500	1963-01-23	850	A
USGS	14187500	1963-01-24	830	A
USGS	14187500	1963-01-25	820	A
USGS	14187500	1963-01-26	800	A
USGS	14187500	1963-01-27	770	A
USGS	14187500	1963-01-28	760	A
USGS	14187500	1963-01-29	800	A
USGS	14187500	1963-01-30	760	A
USGS	14187500	1963-01-31	1370	A
USGS	14187500	1963-02-01	11100	A
USGS	14187500	1963-02-02	17200	A
USGS	14187500	1963-02-03	21000	A
USGS	14187500	1963-02-04	15700	A
USGS	14187500	1963-02-05	10400	A
USGS	14187500	1963-02-06	7270	A
USGS	14187500	1963-02-07	5620	A
USGS	14187500	1963-02-08	4440	A
USGS	14187500	1963-02-09	3630	A
USGS	14187500	1963-02-10	3130	A
USGS	14187500	1963-02-11	2670	A
USGS	14187500	1963-02-12	2350	A
USGS	14187500	1963-02-13	2200	A
USGS	14187500	1963-02-14	2030	A
USGS	14187500	1963-02-15	1850	A
USGS	14187500	1963-02-16	1760	A
USGS	14187500	1963-02-17	1640	A
USGS	14187500	1963-02-18	8110	A
USGS	14187500	1963-02-19	13400	A
USGS	14187500	1963-02-20	9340	A
USGS	14187500	1963-02-21	6900	A
USGS	14187500	1963-02-22	5530	A
USGS	14187500	1963-02-23	4420	A
USGS	14187500	1963-02-24	3690	A
USGS	14187500	1963-02-25	3250	A
USGS	14187500	1963-02-26	4130	A
USGS	14187500	1963-02-27	4010	A
USGS	14187500	1963-02-28	3500	A
USGS	14187500	1963-03-01	3630	A
USGS	14187500	1963-03-02	3780	A
USGS	14187500	1963-03-03	3610	A
USGS	14187500	1963-03-04	3180	A
USGS	14187500	1963-03-05	2860	A
USGS	14187500	1963-03-06	2550	A
USGS	14187500	1963-03-07	2330	A
USGS	14187500	1963-03-08	2180	A
USGS	14187500	1963-03-09	2000	A
USGS	14187500	1963-03-10	1860	A
USGS	14187500	1963-03-11	1850	A
USGS	14187500	1963-03-12	1880	A
USGS	14187500	1963-03-13	1720	A
USGS	14187500	1963-03-14	1720	A
USGS	14187500	1963-03-15	1740	A
USGS	14187500	1963-03-16	1820	A
USGS	14187500	1963-03-17	1810	A
USGS	14187500	1963-03-18	1680	A
USGS	14187500	1963-03-19	1690	A
USGS	14187500	1963-03-20	1880	A
USGS	14187500	1963-03-21	2060	A
USGS	14187500	1963-03-22	2220	A
USGS	14187500	1963-03-23	2390	A
USGS	14187500	1963-03-24	2600	A
USGS	14187500	1963-03-25	2460	A
USGS	14187500	1963-03-26	2250	A
USGS	14187500	1963-03-27	2440	A
USGS	14187500	1963-03-28	3050	A
USGS	14187500	1963-03-29	6700	A
USGS	14187500	1963-03-30	13800	A
USGS	14187500	1963-03-31	9440	A
USGS	14187500	1963-04-01	6180	A
USGS	14187500	1963-04-02	4670	A
USGS	14187500	1963-04-03	4250	A
USGS	14187500	1963-04-04	7650	A
USGS	14187500	1963-04-05	9310	A
USGS	14187500	1963-04-06	12800	A
USGS	14187500	1963-04-07	9340	A
USGS	14187500	1963-04-08	7000	A
USGS	14187500	1963-04-09	6000	A
USGS	14187500	1963-04-10	5030	A
USGS	14187500	1963-04-11	4340	A
USGS	14187500	1963-04-12	3970	A
USGS	14187500	1963-04-13	3860	A
USGS	14187500	1963-04-14	4340	A
USGS	14187500	1963-04-15	6180	A
USGS	14187500	1963-04-16	5670	A
USGS	14187500	1963-04-17	5180	A
USGS	14187500	1963-04-18	4980	A
USGS	14187500	1963-04-19	5090	A
USGS	14187500	1963-04-20	4610	A
USGS	14187500	1963-04-21	3950	A
USGS	14187500	1963-04-22	3430	A
USGS	14187500	1963-04-23	3230	A
USGS	14187500	1963-04-24	3340	A
USGS	14187500	1963-04-25	3160	A
USGS	14187500	1963-04-26	3180	A
USGS	14187500	1963-04-27	3130	A
USGS	14187500	1963-04-28	2930	A
USGS	14187500	1963-04-29	3290	A
USGS	14187500	1963-04-30	3580	A
USGS	14187500	1963-05-01	4030	A
USGS	14187500	1963-05-02	6380	A
USGS	14187500	1963-05-03	6900	A
USGS	14187500	1963-05-04	5420	A
USGS	14187500	1963-05-05	6740	A
USGS	14187500	1963-05-06	16300	A
USGS	14187500	1963-05-07	16900	A
USGS	14187500	1963-05-08	10500	A
USGS	14187500	1963-05-09	7380	A
USGS	14187500	1963-05-10	5930	A
USGS	14187500	1963-05-11	5370	A
USGS	14187500	1963-05-12	4920	A
USGS	14187500	1963-05-13	4250	A
USGS	14187500	1963-05-14	3800	A
USGS	14187500	1963-05-15	3590	A
USGS	14187500	1963-05-16	3340	A
USGS	14187500	1963-05-17	3230	A
USGS	14187500	1963-05-18	3380	A
USGS	14187500	1963-05-19	3340	A
USGS	14187500	1963-05-20	3160	A
USGS	14187500	1963-05-21	2880	A
USGS	14187500	1963-05-22	2620	A
USGS	14187500	1963-05-23	2250	A
USGS	14187500	1963-05-24	1970	A
USGS	14187500	1963-05-25	1750	A
USGS	14187500	1963-05-26	1600	A
USGS	14187500	1963-05-27	1470	A
USGS	14187500	1963-05-28	1370	A
USGS	14187500	1963-05-29	1280	A
USGS	14187500	1963-05-30	1200	A
USGS	14187500	1963-05-31	1140	A
USGS	14187500	1963-06-01	1070	A
USGS	14187500	1963-06-02	1050	A
USGS	14187500	1963-06-03	1180	A
USGS	14187500	1963-06-04	1060	A
USGS	14187500	1963-06-05	1420	A
USGS	14187500	1963-06-06	1400	A
USGS	14187500	1963-06-07	1220	A
USGS	14187500	1963-06-08	1080	A
USGS	14187500	1963-06-09	1050	A
USGS	14187500	1963-06-10	1050	A
USGS	14187500	1963-06-11	982	A
USGS	14187500	1963-06-12	930	A
USGS	14187500	1963-06-13	860	A
USGS	14187500	1963-06-14	810	A
USGS	14187500	1963-06-15	780	A
USGS	14187500	1963-06-16	733	A
USGS	14187500	1963-06-17	670	A
USGS	14187500	1963-06-18	644	A
USGS	14187500	1963-06-19	636	A
USGS	14187500	1963-06-20	610	A
USGS	14187500	1963-06-21	760	A
USGS	14187500	1963-06-22	1590	A
USGS	14187500	1963-06-23	1360	A
USGS	14187500	1963-06-24	1190	A
USGS	14187500	1963-06-25	1110	A
USGS	14187500	1963-06-26	1020	A
USGS	14187500	1963-06-27	930	A
USGS	14187500	1963-06-28	940	A
USGS	14187500	1963-06-29	1140	A
USGS	14187500	1963-06-30	1300	A
USGS	14187500	1963-07-01	1220	A
USGS	14187500	1963-07-02	1070	A
USGS	14187500	1963-07-03	960	A
USGS	14187500	1963-07-04	920	A
USGS	14187500	1963-07-05	850	A
USGS	14187500	1963-07-06	810	A
USGS	14187500	1963-07-07	940	A
USGS	14187500	1963-07-08	1120	A
USGS	14187500	1963-07-09	1070	A
USGS	14187500	1963-07-10	1140	A
USGS	14187500	1963-07-11	1480	A
USGS	14187500	1963-07-12	1280	A
USGS	14187500	1963-07-13	1100	A
USGS	14187500	1963-07-14	993	A
USGS	14187500	1963-07-15	940	A
USGS	14187500	1963-07-16	860	A
USGS	14187500	1963-07-17	810	A
USGS	14187500	1963-07-18	770	A
USGS	14187500	1963-07-19	715	A
USGS	14187500	1963-07-20	679	A
USGS	14187500	1963-07-21	653	A
USGS	14187500	1963-07-22	706	A
USGS	14187500	1963-07-23	688	A
USGS	14187500	1963-07-24	653	A
USGS	14187500	1963-07-25	662	A
USGS	14187500	1963-07-26	585	A
USGS	14187500	1963-07-27	561	A
USGS	14187500	1963-07-28	529	A
USGS	14187500	1963-07-29	513	A
USGS	14187500	1963-07-30	498	A
USGS	14187500	1963-07-31	482	A
USGS	14187500	1963-08-01	475	A
USGS	14187500	1963-08-02	460	A
USGS	14187500	1963-08-03	445	A
USGS	14187500	1963-08-04	438	A
USGS	14187500	1963-08-05	423	A
USGS	14187500	1963-08-06	409	A
USGS	14187500	1963-08-07	395	A
USGS	14187500	1963-08-08	374	A
USGS	14187500	1963-08-09	367	A
USGS	14187500	1963-08-10	367	A
USGS	14187500	1963-08-11	354	A
USGS	14187500	1963-08-12	340	A
USGS	14187500	1963-08-13	328	A
USGS	14187500	1963-08-14	334	A
USGS	14187500	1963-08-15	321	A
USGS	14187500	1963-08-16	314	A
USGS	14187500	1963-08-17	302	A
USGS	14187500	1963-08-18	295	A
USGS	14187500	1963-08-19	289	A
USGS	14187500	1963-08-20	289	A
USGS	14187500	1963-08-21	284	A
USGS	14187500	1963-08-22	284	A
USGS	14187500	1963-08-23	289	A
USGS	14187500	1963-08-24	295	A
USGS	14187500	1963-08-25	289	A
USGS	14187500	1963-08-26	284	A
USGS	14187500	1963-08-27	266	A
USGS	14187500	1963-08-28	261	A
USGS	14187500	1963-08-29	249	A
USGS	14187500	1963-08-30	244	A
USGS	14187500	1963-08-31	249	A
USGS	14187500	1963-09-01	255	A
USGS	14187500	1963-09-02	255	A
USGS	14187500	1963-09-03	244	A
USGS	14187500	1963-09-04	233	A
USGS	14187500	1963-09-05	228	A
USGS	14187500	1963-09-06	222	A
USGS	14187500	1963-09-07	222	A
USGS	14187500	1963-09-08	217	A
USGS	14187500	1963-09-09	212	A
USGS	14187500	1963-09-10	217	A
USGS	14187500	1963-09-11	217	A
USGS	14187500	1963-09-12	212	A
USGS	14187500	1963-09-13	228	A
USGS	14187500	1963-09-14	354	A
USGS	14187500	1963-09-15	452	A
USGS	14187500	1963-09-16	1660	A
USGS	14187500	1963-09-17	982	A
USGS	14187500	1963-09-18	628	A
USGS	14187500	1963-09-19	490	A
USGS	14187500	1963-09-20	423	A
USGS	14187500	1963-09-21	381	A
USGS	14187500	1963-09-22	354	A
USGS	14187500	1963-09-23	374	A
USGS	14187500	1963-09-24	537	A
USGS	14187500	1963-09-25	416	A
USGS	14187500	1963-09-26	360	A
USGS	14187500	1963-09-27	334	A
USGS	14187500	1963-09-28	302	A
USGS	14187500	1963-09-29	284	A
USGS	14187500	1963-09-30	278	A
USGS	14187500	1963-10-01	262	A
USGS	14187500	1963-10-02	256	A
USGS	14187500	1963-10-03	249	A
USGS	14187500	1963-10-04	243	A
USGS	14187500	1963-10-05	256	A
USGS	14187500	1963-10-06	268	A
USGS	14187500	1963-10-07	262	A
USGS	14187500	1963-10-08	240	A
USGS	14187500	1963-10-09	225	A
USGS	14187500	1963-10-10	214	A
USGS	14187500	1963-10-11	230	A
USGS	14187500	1963-10-12	260	A
USGS	14187500	1963-10-13	240	A
USGS	14187500	1963-10-14	230	A
USGS	14187500	1963-10-15	210	A
USGS	14187500	1963-10-16	203	A
USGS	14187500	1963-10-17	203	A
USGS	14187500	1963-10-18	203	A
USGS	14187500	1963-10-19	198	A
USGS	14187500	1963-10-20	198	A
USGS	14187500	1963-10-21	348	A
USGS	14187500	1963-10-22	645	A
USGS	14187500	1963-10-23	1920	A
USGS	14187500	1963-10-24	1330	A
USGS	14187500	1963-10-25	3120	A
USGS	14187500	1963-10-26	1830	A
USGS	14187500	1963-10-27	1230	A
USGS	14187500	1963-10-28	1070	A
USGS	14187500	1963-10-29	1060	A
USGS	14187500	1963-10-30	890	A
USGS	14187500	1963-10-31	810	A
USGS	14187500	1963-11-01	720	A
USGS	14187500	1963-11-02	978	A
USGS	14187500	1963-11-03	1040	A
USGS	14187500	1963-11-04	2230	A
USGS	14187500	1963-11-05	2670	A
USGS	14187500	1963-11-06	3230	A
USGS	14187500	1963-11-07	4770	A
USGS	14187500	1963-11-08	28400	A
USGS	14187500	1963-11-09	17800	A
USGS	14187500	1963-11-10	9180	A
USGS	14187500	1963-11-11	5850	A
USGS	14187500	1963-11-12	4180	A
USGS	14187500	1963-11-13	3300	A
USGS	14187500	1963-11-14	6040	A
USGS	14187500	1963-11-15	7850	A
USGS	14187500	1963-11-16	6780	A
USGS	14187500	1963-11-17	7400	A
USGS	14187500	1963-11-18	8280	A
USGS	14187500	1963-11-19	6400	A
USGS	14187500	1963-11-20	5710	A
USGS	14187500	1963-11-21	4570	A
USGS	14187500	1963-11-22	4320	A
USGS	14187500	1963-11-23	5920	A
USGS	14187500	1963-11-24	6800	A
USGS	14187500	1963-11-25	5520	A
USGS	14187500	1963-11-26	4800	A
USGS	14187500	1963-11-27	5950	A
USGS	14187500	1963-11-28	4660	A
USGS	14187500	1963-11-29	3770	A
